CALL_NO,ENTRY_DATE,TIME_PERIOD,Year,ENTRY_TIME,CLOSE_TIME,PRIORITY,CALL_TYPE,1ST_UNIT,DISP,LOCATION,FULL_ADDRESS_CLEAN,Lat,Long,Accuracy Score
131771101,6/26/13,1,2013,10:46:08 AM,10:51:51 AM,C,919,3F43A,CIT,HAIGHT ST/COLE ST,"HAIGHT ST AND COLE ST, SAN FRANCISCO, CA",37.769526,-122.45071,1
131771101,6/26/13,1,2013,10:46:08 AM,10:51:51 AM,C,919,3F43A,CIT,HAIGHT ST/COLE ST,"HAIGHT ST AND COLE ST, SAN FRANCISCO, CA",37.769526,-122.45071,1
131770422,6/26/13,1,2013,6:25:28 AM,6:47:49 AM,B,915,3F43A,CIT,1701 HAIGHT ST,"1701 HAIGHT ST, SAN FRANCISCO, CA",37.769263,-122.450926,1
131770742,6/26/13,1,2013,8:58:48 AM,9:11:52 AM,B,915,3F43A,CIT,ALVORD LAKE - 701 STANYAN ST," 701 STANYAN ST, SAN FRANCISCO, CA",37.769015,-122.453537,1
131770620,6/26/13,1,2013,8:15:00 AM,8:34:34 AM,B,915,3E13A,CIT,10 CEDAR ST,"10 CEDAR ST, SAN FRANCISCO, CA",37.727714,-122.467788,0.9
131761365,6/25/13,1,2013,12:49:03 PM,1:12:12 PM,B,915,3J72,CIT,450 OFARRELL ST,"450 OFARRELL ST, SAN FRANCISCO, CA",37.786146,-122.412403,1
131760602,6/25/13,1,2013,8:25:29 AM,8:31:47 AM,B,915,3X70,CIT,5TH ST/MARKET ST,"5TH ST AND MARKET ST, SAN FRANCISCO, CA",37.783991,-122.408067,1
131763062,6/25/13,1,2013,9:58:41 PM,10:22:23 PM,B,915,3J11E,CIT,48 TURK ST,"48 TURK ST, SAN FRANCISCO, CA",37.783613,-122.409886,1
131761328,6/25/13,1,2013,12:39:03 PM,12:48:59 PM,B,915,3J72,CIT,222 HYDE ST,"222 HYDE ST, SAN FRANCISCO, CA",37.782989,-122.415493,1
131760384,6/25/13,1,2013,6:22:00 AM,9:04:02 AM,B,915,3B,ARR,421 TURK ST,"421 TURK ST, SAN FRANCISCO, CA",37.782321,-122.41611,1
131761633,6/25/13,1,2013,2:07:22 PM,2:30:07 PM,C,919,3X70,CIT,GOLDEN GATE AV/JONES ST,"GOLDEN GATE AV AND JONES ST, SAN FRANCISCO, CA",37.782073,-122.412221,0.9
131761633,6/25/13,1,2013,2:07:22 PM,2:30:07 PM,C,919,3X70,CIT,GOLDEN GATE AV/JONES ST,"GOLDEN GATE AV AND JONES ST, SAN FRANCISCO, CA",37.782073,-122.412221,0.9
131760646,6/25/13,1,2013,8:40:54 AM,8:51:38 AM,B,915,3X70,CIT,99 GROVE ST,"99 GROVE ST, SAN FRANCISCO, CA",37.778083,-122.417316,1
131760883,6/25/13,1,2013,10:02:55 AM,10:12:16 AM,B,915,3X70,CIT,99 GROVE ST,"99 GROVE ST, SAN FRANCISCO, CA",37.778083,-122.417316,1
131760482,6/25/13,1,2013,7:27:11 AM,8:36:25 AM,C,915,3.00E+78,CIT,270 LINDEN ST,"270 LINDEN ST, SAN FRANCISCO, CA",37.776693,-122.422404,1
131760709,6/25/13,1,2013,9:02:47 AM,9:18:23 AM,C,915,3D71,CIT,659 SOUTH VAN NESS AV,"659 SOUTH VAN NESS AV, SAN FRANCISCO, CA",37.762689,-122.41689,1
131761097,6/25/13,1,2013,11:27:16 AM,12:22:11 PM,C,919,3D41A,CIT,498 CASTRO ST,"498 CASTRO ST, SAN FRANCISCO, CA",37.761104,-122.43532,1
131761097,6/25/13,1,2013,11:27:16 AM,12:22:11 PM,C,919,3D41A,CIT,498 CASTRO ST,"498 CASTRO ST, SAN FRANCISCO, CA",37.761104,-122.43532,1
131761590,6/25/13,1,2013,1:57:38 PM,2:08:51 PM,B,915,3D71,CIT,19TH ST/MISSION ST,"19TH ST AND MISSION ST, SAN FRANCISCO, CA",37.760235,-122.419206,1
131750409,6/24/13,1,2013,6:47:51 AM,7:27:57 AM,C,915,3J72,CIT,340 OFARRELL ST,"340 OFARRELL ST, SAN FRANCISCO, CA",37.786422,-122.410327,1
131750454,6/24/13,1,2013,7:16:28 AM,7:54:45 AM,C,915,3.00E+70,CIT,1 PETER YORKE WY,"1 PETER YORKE WY, SAN FRANCISCO, CA",37.785893,-122.423689,1
131750344,6/24/13,1,2013,5:49:26 AM,6:01:53 AM,B,915,3J72,CIT,EDDY ST/LEAVENWORTH ST,"EDDY ST AND LEAVENWORTH ST, SAN FRANCISCO, CA",37.7837449,-122.4142574,1
131750486,6/24/13,1,2013,7:35:14 AM,7:39:22 AM,B,915,3J72,CIT,230 HYDE ST,"230 HYDE ST, SAN FRANCISCO, CA",37.783057,-122.415508,1
131750407,6/24/13,1,2013,6:47:38 AM,7:05:30 AM,B,915,3F58,CIT,PANHANDLE PARK PLGD - 1700 OAK ST,"1700 OAK ST, SAN FRANCISCO, CA",37.7716916,-122.4489805,0.8
131750336,6/24/13,1,2013,5:37:48 AM,6:21:52 AM,C,915,3F58,CIT,1563 PAGE ST,"1563 PAGE ST, SAN FRANCISCO, CA",37.770832,-122.446349,1
131751555,6/24/13,1,2013,1:57:22 PM,3:29:12 PM,C,915,3F44,CIT,HAIGHT ST/ASHBURY ST,"HAIGHT ST AND ASHBURY ST, SAN FRANCISCO, CA",37.770008,-122.446934,1
131750377,6/24/13,1,2013,6:28:22 AM,6:38:40 AM,B,915,3F58,CIT,BUENA VISTA PARK - 550 BUENA VISTA WEST AV," 550 BUENA VISTA WEST AV, SAN FRANCISCO, CA",37.766542,-122.443025,0.9
131750843,6/24/13,1,2013,10:02:30 AM,10:17:39 AM,C,919,3X70,CIT,100-BLK ROSE ST,"100  ROSE ST, SAN FRANCISCO, CA",37.733117,-122.430375,0.9
131750843,6/24/13,1,2013,10:02:30 AM,10:17:39 AM,C,919,3X70,CIT,100-BLK ROSE ST,"100  ROSE ST, SAN FRANCISCO, CA",37.733117,-122.430375,0.9
131740812,6/23/13,1,2013,8:46:31 AM,9:05:32 AM,B,915,3A70A,CIT,QUINCY ST/PINE ST,"QUINCY ST AND PINE ST, SAN FRANCISCO, CA",37.791536,-122.405441,1
131740833,6/23/13,1,2013,8:51:36 AM,9:36:16 AM,B,915,3G67,CIT,CONSERVATORY D/JOHN F KENNEDY DR,"CONSERVATORY D AND JOHN F KENNEDY DR, SAN FRANCISCO, CA",37.776646,-122.417481,1
131740540,6/23/13,1,2013,4:33:17 AM,4:53:43 AM,B,915,3F56,CIT,501 STANYAN ST,"501 STANYAN ST, SAN FRANCISCO, CA",37.771975,-122.454801,1
131740675,6/23/13,1,2013,6:51:06 AM,6:59:42 AM,B,915,3F56,CIT,1833 PAGE ST,"1833 PAGE ST, SAN FRANCISCO, CA",37.770136,-122.451001,1
131740661,6/23/13,1,2013,6:37:28 AM,6:49:16 AM,B,915,3F56,CIT,1701 HAIGHT ST,"1701 HAIGHT ST, SAN FRANCISCO, CA",37.769263,-122.450926,1
131741179,6/23/13,1,2013,11:41:40 AM,12:04:23 PM,B,915,3G67,CIT,CHAIN OF LAKE DR/MARTIN LUTHE DR,"CHAIN OF LAKE DR AND MARTIN LUTHE DR, SAN FRANCISCO, CA",37.7648525,-122.5008729,1
131730675,6/22/13,1,2013,7:28:47 AM,7:39:29 AM,B,915,3F43A,CIT,1025 MASONIC AV,"1025 MASONIC AV, SAN FRANCISCO, CA",37.771618,-122.445941,1
131730695,6/22/13,1,2013,7:40:03 AM,7:46:47 AM,B,915,3F43A,CIT,1500 PAGE ST,"1500 PAGE ST, SAN FRANCISCO, CA",37.771259,-122.445919,1
131730708,6/22/13,1,2013,7:52:21 AM,8:38:20 AM,B,915,3G67,CIT,JOHN F KENNEDY DR/CONSERVATORY D,"JOHN F KENNEDY DR AND CONSERVATORY D, SAN FRANCISCO, CA",37.7710065,-122.4569034,1
131730587,6/22/13,1,2013,6:15:05 AM,6:21:56 AM,B,915,3F56,CIT,1726 HAIGHT ST,"1726 HAIGHT ST, SAN FRANCISCO, CA",37.769641,-122.450745,1
131730862,6/22/13,1,2013,9:19:25 AM,9:24:42 AM,C,919,3F43A,CIT,1543 HAIGHT ST,"1543 HAIGHT ST, SAN FRANCISCO, CA",37.769627,-122.447668,1
131730862,6/22/13,1,2013,9:19:25 AM,9:24:42 AM,C,919,3F43A,CIT,1543 HAIGHT ST,"1543 HAIGHT ST, SAN FRANCISCO, CA",37.769627,-122.447668,1
131730649,6/22/13,1,2013,7:13:43 AM,7:21:10 AM,C,919,3F43A,CIT,1687 HAIGHT ST,"1687 HAIGHT ST, SAN FRANCISCO, CA",37.769366,-122.450391,1
131730649,6/22/13,1,2013,7:13:43 AM,7:21:10 AM,C,919,3F43A,CIT,1687 HAIGHT ST,"1687 HAIGHT ST, SAN FRANCISCO, CA",37.769366,-122.450391,1
131731363,6/22/13,1,2013,12:26:56 PM,12:46:29 PM,B,915,3F56,CIT,ALVORD LAKE - 701 STANYAN ST," 701 STANYAN ST, SAN FRANCISCO, CA",37.769015,-122.453537,1
131731035,6/22/13,1,2013,10:38:57 AM,12:13:47 PM,C,915,3D73,CIT,SAN BRUNO AV/15TH ST,"SAN BRUNO AV AND 15TH ST, SAN FRANCISCO, CA",37.7672055,-122.4057268,1
131730958,6/22/13,1,2013,10:08:36 AM,10:46:10 AM,C,915,3D73,CIT,1587 15TH ST,"1587 15TH ST, SAN FRANCISCO, CA",37.766585,-122.419577,1
131731411,6/22/13,1,2013,12:40:26 PM,1:37:32 PM,C,919,3D15C,CIT,154 CAPP ST,"154 CAPP ST, SAN FRANCISCO, CA",37.764039,-122.418881,1
131731411,6/22/13,1,2013,12:40:26 PM,1:37:32 PM,C,919,3D15C,CIT,154 CAPP ST,"154 CAPP ST, SAN FRANCISCO, CA",37.764039,-122.418881,1
131720852,6/21/13,1,2013,9:32:29 AM,9:37:50 AM,B,915,3X70,CIT,AUSTIN ST/VAN NESS AV,"AUSTIN ST AND VAN NESS AV, SAN FRANCISCO, CA",37.788942,-122.422145,1
131720794,6/21/13,1,2013,9:09:14 AM,9:30:46 AM,B,915,3X70,CIT,FERN ST/POLK ST,"FERN ST AND POLK ST, SAN FRANCISCO, CA",37.788222,-122.42021,1
131720575,6/21/13,1,2013,7:08:59 AM,7:37:08 AM,C,915,3J11A,CIT,281 ELLIS ST,"281 ELLIS ST, SAN FRANCISCO, CA",37.784913,-122.410747,1
131720973,6/21/13,1,2013,10:15:37 AM,10:21:44 AM,B,915,3X70,CIT,OFARRELL ST/VAN NESS AV,"OFARRELL ST AND VAN NESS AV, SAN FRANCISCO, CA",37.784752,-122.421193,1
131720719,6/21/13,1,2013,8:32:32 AM,10:51:41 AM,B,915,3B53B,ARR,6TH ST/STEVENSON ST,"6TH ST AND STEVENSON ST, SAN FRANCISCO, CA",37.781754,-122.409693,1
131720790,6/21/13,1,2013,9:07:16 AM,9:24:30 AM,C,915,3F43A,CIT,1408 HAIGHT ST,"1408 HAIGHT ST, SAN FRANCISCO, CA",37.7704,-122.4457,1
131720594,6/21/13,1,2013,7:21:53 AM,7:31:23 AM,B,915,3F43A,CIT,1606 HAIGHT ST,"1606 HAIGHT ST, SAN FRANCISCO, CA",37.769934,-122.44868,1
131720635,6/21/13,1,2013,7:48:18 AM,7:55:03 AM,B,915,3F43A,CIT,STANYAN ST/HAIGHT ST,"STANYAN ST AND HAIGHT ST, SAN FRANCISCO, CA",37.7691892,-122.4535163,1
131710420,6/20/13,1,2013,6:29:59 AM,7:19:10 AM,C,915,3B70,CIT,JESSIE WEST ST/MISSION ST,"JESSIE WEST ST AND MISSION ST, SAN FRANCISCO, CA",37.782612,-122.407696,0.94
131711127,6/20/13,1,2013,10:51:08 AM,11:56:14 AM,C,915,3B70,CIT,9TH ST/MISSION ST,"9TH ST AND MISSION ST, SAN FRANCISCO, CA",37.77623,-122.414711,1
131710319,6/20/13,1,2013,4:59:39 AM,5:16:14 AM,B,915,3F57,CIT,8TH AV/FULTON ST,"8TH AV AND FULTON ST, SAN FRANCISCO, CA",37.773398,-122.465882,1
131710377,6/20/13,1,2013,5:44:52 AM,6:21:57 AM,B,915,3F57,CIT,SHARON MEADOW - 70 KEZAR DR," 70 KEZAR DR, SAN FRANCISCO, CA",37.771578,-122.453459,1
131710417,6/20/13,1,2013,6:29:07 AM,7:35:53 AM,C,915,3F57,CIT,BUENA VISTA WEST AV/HAIGHT ST,"BUENA VISTA WEST AV AND HAIGHT ST, SAN FRANCISCO, CA",37.770847,-122.440358,1
131711661,6/20/13,1,2013,1:37:22 PM,1:46:29 PM,C,919,3F43A,CIT,1535 HAIGHT ST,"1535 HAIGHT ST, SAN FRANCISCO, CA",37.769638,-122.447543,1
131711661,6/20/13,1,2013,1:37:22 PM,1:46:29 PM,C,919,3F43A,CIT,1535 HAIGHT ST,"1535 HAIGHT ST, SAN FRANCISCO, CA",37.769638,-122.447543,1
131710547,6/20/13,1,2013,7:38:17 AM,8:07:41 AM,C,919,3F43A,CIT,COLE ST/HAIGHT ST,"COLE ST AND HAIGHT ST, SAN FRANCISCO, CA",37.769526,-122.45071,1
131710547,6/20/13,1,2013,7:38:17 AM,8:07:41 AM,C,919,3F43A,CIT,COLE ST/HAIGHT ST,"COLE ST AND HAIGHT ST, SAN FRANCISCO, CA",37.769526,-122.45071,1
131710761,6/20/13,1,2013,8:58:09 AM,9:03:21 AM,B,915,3F43A,CIT,STANYAN ST/HAIGHT ST,"STANYAN ST AND HAIGHT ST, SAN FRANCISCO, CA",37.7691892,-122.4535163,1
131710796,6/20/13,1,2013,9:10:38 AM,9:37:08 AM,B,915,3D90,CIT,DIVISION ST/BRYANT ST,"DIVISION ST AND BRYANT ST, SAN FRANCISCO, CA",37.769053,-122.410814,1
131710884,6/20/13,1,2013,9:37:59 AM,9:49:05 AM,B,915,3D90,CIT,DIVISION ST/BRYANT ST,"DIVISION ST AND BRYANT ST, SAN FRANCISCO, CA",37.769053,-122.410814,1
131710311,6/20/13,1,2013,4:38:35 AM,4:59:24 AM,B,915,3F57,CIT,ALVORD LAKE - 701 STANYAN ST," 701 STANYAN ST, SAN FRANCISCO, CA",37.769015,-122.453537,1
131711477,6/20/13,1,2013,12:41:58 PM,12:56:14 PM,C,919,3D41C,CIT,2020 MARKET ST,"2020 MARKET ST, SAN FRANCISCO, CA",37.768967,-122.427833,1
131711477,6/20/13,1,2013,12:41:58 PM,12:56:14 PM,C,919,3D41C,CIT,2020 MARKET ST,"2020 MARKET ST, SAN FRANCISCO, CA",37.768967,-122.427833,1
131710716,6/20/13,1,2013,8:41:07 AM,9:09:40 AM,B,915,3G67,CIT,25TH AV/LINCOLN WY,"25TH AV AND LINCOLN WY, SAN FRANCISCO, CA",37.76516,-122.483685,1
131712825,6/20/13,1,2013,7:23:34 PM,8:05:12 PM,C,915,3D45C,CIT,16TH ST/MISSION ST,"16TH ST AND MISSION ST, SAN FRANCISCO, CA",37.765051,-122.419669,1
131710358,6/20/13,1,2013,5:34:45 AM,5:46:59 AM,B,915,3D73,CIT,504 CASTRO ST,"504 CASTRO ST, SAN FRANCISCO, CA",37.760813,-122.435146,1
131701012,6/19/13,1,2013,10:36:52 AM,10:36:57 AM,B,915,3A46B,CIT,395 MASON ST,"395 MASON ST, SAN FRANCISCO, CA",37.787085,-122.409995,1
131701355,6/19/13,1,2013,12:15:47 PM,12:21:31 PM,B,915,3J72,CIT,SHANNON ST/OFARRELL ST,"SHANNON ST AND OFARRELL ST, SAN FRANCISCO, CA",37.785893,-122.412148,0.9
131701391,6/19/13,1,2013,12:26:44 PM,12:28:46 PM,B,915,3J72,CIT,504 JONES ST,"504 JONES ST, SAN FRANCISCO, CA",37.785881,-122.412833,1
131701242,6/19/13,1,2013,11:42:09 AM,11:47:17 AM,B,915,3J72,CIT,EDDY ST/MASON ST,"EDDY ST AND MASON ST, SAN FRANCISCO, CA",37.784348,-122.409309,1
131701154,6/19/13,1,2013,11:16:38 AM,11:37:43 AM,B,915,3J72,CIT,177 EDDY ST,"177 EDDY ST, SAN FRANCISCO, CA",37.783931,-122.410386,1
131700557,6/19/13,1,2013,8:08:52 AM,8:13:17 AM,B,915,3X70,CIT,MARKET ST/HYDE ST,"MARKET ST AND HYDE ST, SAN FRANCISCO, CA",37.778718,-122.41474,1
131700475,6/19/13,1,2013,7:34:03 AM,7:37:31 AM,B,915,3F58,CIT,BUNNY MEADOWS GGP,"BUNNY MEADOWS GGP, SAN FRANCISCO, CA",37.776646,-122.417481,1
131700514,6/19/13,1,2013,7:54:09 AM,8:11:52 AM,B,915,3F58,CIT,CONSERVATORY D/JOHN F KENNEDY DR,"CONSERVATORY D AND JOHN F KENNEDY DR, SAN FRANCISCO, CA",37.776646,-122.417481,1
131701378,6/19/13,1,2013,12:23:07 PM,12:41:14 PM,B,915,3F57,CIT,LYON ST/FELL ST,"LYON ST AND FELL ST, SAN FRANCISCO, CA",37.773424,-122.442565,0.9
131701337,6/19/13,1,2013,12:12:01 PM,12:22:46 PM,B,915,3F57,CIT,PANHANDLE PARK PLGD - 1700 OAK ST,"1700 OAK ST, SAN FRANCISCO, CA",37.7716916,-122.4489805,0.8
131700212,6/19/13,1,2013,3:12:16 AM,3:20:25 AM,B,915,3F58,CIT,1606 HAIGHT ST,"1606 HAIGHT ST, SAN FRANCISCO, CA",37.769934,-122.44868,1
131701570,6/19/13,1,2013,1:17:04 PM,1:29:07 PM,C,915,3F43A,CIT,HAIGHT ST/CLAYTON ST,"HAIGHT ST AND CLAYTON ST, SAN FRANCISCO, CA",37.769798,-122.448579,1
131701647,6/19/13,1,2013,1:38:59 PM,2:09:32 PM,B,915,3F43A,CIT,ALVORD LAKE - 701 STANYAN ST," 701 STANYAN ST, SAN FRANCISCO, CA",37.769015,-122.453537,1
131700760,6/19/13,1,2013,9:11:55 AM,9:17:16 AM,C,919,3F43A,CIT,609 CLAYTON ST,"609 CLAYTON ST, SAN FRANCISCO, CA",37.768841,-122.448578,1
131700760,6/19/13,1,2013,9:11:55 AM,9:17:16 AM,C,919,3F43A,CIT,609 CLAYTON ST,"609 CLAYTON ST, SAN FRANCISCO, CA",37.768841,-122.448578,1
131700455,6/19/13,1,2013,7:20:06 AM,7:41:22 AM,B,915,3B70,CIT,2000-BLK ALAMEDA ST,"2000  ALAMEDA ST, SAN FRANCISCO, CA",37.76838,-122.404875,1
131700493,6/19/13,1,2013,7:42:58 AM,10:59:12 AM,B,915,3B70,ARR,2000 ALAMEDA ST,"2000 ALAMEDA ST, SAN FRANCISCO, CA",37.76838,-122.404875,1
131700496,6/19/13,1,2013,7:44:34 AM,8:27:09 AM,C,919,3F58,CIT,898 14TH ST,"898 14TH ST, SAN FRANCISCO, CA",37.767673,-122.433195,1
131700496,6/19/13,1,2013,7:44:34 AM,8:27:09 AM,C,919,3F58,CIT,898 14TH ST,"898 14TH ST, SAN FRANCISCO, CA",37.767673,-122.433195,1
131700982,6/19/13,1,2013,10:26:37 AM,10:32:14 AM,B,915,3D73,CIT,659 SOUTH VAN NESS AV,"659 SOUTH VAN NESS AV, SAN FRANCISCO, CA",37.762689,-122.41689,1
131690697,6/18/13,1,2013,8:30:07 AM,8:37:09 AM,B,915,3J72,CIT,132 EDDY ST,"132 EDDY ST, SAN FRANCISCO, CA",37.784489,-122.409843,1
131690383,6/18/13,1,2013,5:54:26 AM,5:59:43 AM,B,915,3J72,CIT,360 HYDE ST,"360 HYDE ST, SAN FRANCISCO, CA",37.784265,-122.415813,1
131690375,6/18/13,1,2013,5:45:01 AM,5:54:25 AM,B,915,3J72,CIT,EDDY ST/LEAVENWORTH ST,"EDDY ST AND LEAVENWORTH ST, SAN FRANCISCO, CA",37.7837449,-122.4142574,1
131690414,6/18/13,1,2013,6:22:23 AM,6:34:54 AM,B,915,3J72,CIT,1-BLK TURK ST,"1  TURK ST, SAN FRANCISCO, CA",37.783437,-122.408952,1
131690725,6/18/13,1,2013,8:37:14 AM,8:48:59 AM,B,915,3J72,CIT,53 TURK ST,"53 TURK ST, SAN FRANCISCO, CA",37.783176,-122.40974,1
131690743,6/18/13,1,2013,8:42:23 AM,12:09:26 PM,B,915,3X40,ARR,7TH ST/MARKET ST,"7TH ST AND MARKET ST, SAN FRANCISCO, CA",37.780479,-122.412511,1
131690497,6/18/13,1,2013,7:10:34 AM,7:33:49 AM,B,915,3J72,CIT,50 UNITED NATIONS PZ,"50 UNITED NATIONS PZ, SAN FRANCISCO, CA",37.78028,-122.414411,1
131690478,6/18/13,1,2013,6:57:41 AM,7:10:26 AM,B,915,3J72,CIT,1-BLK UNITED NATIONS PZ,"1  UNITED NATIONS PZ, SAN FRANCISCO, CA",37.780142,-122.413487,1
131690424,6/18/13,1,2013,6:27:16 AM,6:32:52 AM,B,915,3F58,CIT,7TH AV/FULTON ST,"7TH AV AND FULTON ST, SAN FRANCISCO, CA",37.7734585,-122.4647989,1
131690440,6/18/13,1,2013,6:39:42 AM,6:43:39 AM,B,915,3F58,CIT,BUNNY MEADOW - 258 CONSERVATORY DRIVE W,"258 CONSERVATORY DRIVE W, SAN FRANCISCO, CA",37.7727745,-122.4609848,0.33
131690659,6/18/13,1,2013,8:16:12 AM,9:38:14 AM,C,915,3B70,CIT,11 ELGIN PARK ST,"11 ELGIN PARK ST, SAN FRANCISCO, CA",37.771382,-122.423148,1
131681806,6/17/13,1,2013,2:52:31 PM,3:18:07 PM,B,915,3X70,CIT,HYDE ST/EDDY ST,"HYDE ST AND EDDY ST, SAN FRANCISCO, CA",37.783515,-122.415883,0.9
131680493,6/17/13,1,2013,7:21:22 AM,7:56:56 AM,C,919,3B70,CIT,JESSIE WEST ST/MISSION ST,"JESSIE WEST ST AND MISSION ST, SAN FRANCISCO, CA",37.782612,-122.407696,0.94
131680493,6/17/13,1,2013,7:21:22 AM,7:56:56 AM,C,919,3B70,CIT,JESSIE WEST ST/MISSION ST,"JESSIE WEST ST AND MISSION ST, SAN FRANCISCO, CA",37.782612,-122.407696,0.94
131680447,6/17/13,1,2013,7:00:49 AM,7:34:49 AM,B,915,3.00E+70,CIT,1280 WEBSTER ST,"1280 WEBSTER ST, SAN FRANCISCO, CA",37.782145,-122.430448,1
131681689,6/17/13,1,2013,2:16:51 PM,2:41:07 PM,B,915,3X70,CIT,JONES ST/GOLDEN GATE AV,"JONES ST AND GOLDEN GATE AV, SAN FRANCISCO, CA",37.782073,-122.412221,0.9
131680677,6/17/13,1,2013,8:40:25 AM,10:12:19 AM,C,915,3B70,CIT,11 MERLIN ST,"11 MERLIN ST, SAN FRANCISCO, CA",37.77852,-122.40209,1
131681465,6/17/13,1,2013,1:03:16 PM,1:14:51 PM,B,915,3F44,CIT,FELL ST/BAKER ST,"FELL ST AND BAKER ST, SAN FRANCISCO, CA",37.773635,-122.440922,1
131680375,6/17/13,1,2013,6:03:52 AM,6:14:11 AM,B,915,3G66,CIT,100 CONSERVATORY DRIVE E,"100 CONSERVATORY DRIVE E, SAN FRANCISCO, CA",37.7717311,-122.4566258,0.33
131680970,6/17/13,1,2013,10:18:13 AM,10:22:14 AM,C,919,3F58,CIT,1726 HAIGHT ST,"1726 HAIGHT ST, SAN FRANCISCO, CA",37.769641,-122.450745,1
131680970,6/17/13,1,2013,10:18:13 AM,10:22:14 AM,C,919,3F58,CIT,1726 HAIGHT ST,"1726 HAIGHT ST, SAN FRANCISCO, CA",37.769641,-122.450745,1
131680454,6/17/13,1,2013,7:04:31 AM,7:10:44 AM,B,915,3D73,CIT,350 CHURCH ST,"350 CHURCH ST, SAN FRANCISCO, CA",37.765062,-122.429077,1
131680889,6/17/13,1,2013,9:56:24 AM,10:28:01 AM,C,915,3D73,CIT,386 NOE ST,"386 NOE ST, SAN FRANCISCO, CA",37.762835,-122.433278,1
131681179,6/17/13,1,2013,11:32:26 AM,12:24:07 PM,C,919,3D73,CIT,659 SOUTH VAN NESS AV,"659 SOUTH VAN NESS AV, SAN FRANCISCO, CA",37.762689,-122.41689,1
131681179,6/17/13,1,2013,11:32:26 AM,12:24:07 PM,C,919,3D73,CIT,659 SOUTH VAN NESS AV,"659 SOUTH VAN NESS AV, SAN FRANCISCO, CA",37.762689,-122.41689,1
131680628,6/17/13,1,2013,8:19:20 AM,8:45:33 AM,B,915,3D73,CIT,2366 MISSION ST,"2366 MISSION ST, SAN FRANCISCO, CA",37.759222,-122.419412,1
131680437,6/17/13,1,2013,6:49:14 AM,6:57:09 AM,B,915,3D73,CIT,19TH ST/DIAMOND ST,"19TH ST AND DIAMOND ST, SAN FRANCISCO, CA",37.759156,-122.437039,1
131670492,6/16/13,1,2013,4:50:35 AM,5:26:09 AM,B,915,3F56,CIT,ALVORD LAKE - 701 STANYAN ST," 701 STANYAN ST, SAN FRANCISCO, CA",37.769015,-122.453537,1
131660659,6/15/13,1,2013,7:33:55 AM,7:52:41 AM,B,915,3F56,CIT,SHARON MEADOW - 70 KEZAR DR," 70 KEZAR DR, SAN FRANCISCO, CA",37.771578,-122.453459,1
131660555,6/15/13,1,2013,5:57:10 AM,6:07:47 AM,B,915,3F56,CIT,1606 HAIGHT ST,"1606 HAIGHT ST, SAN FRANCISCO, CA",37.769934,-122.44868,1
131660561,6/15/13,1,2013,6:09:01 AM,6:15:25 AM,B,915,3F56,CIT,1519 HAIGHT ST,"1519 HAIGHT ST, SAN FRANCISCO, CA",37.769744,-122.447269,1
131660489,6/15/13,1,2013,4:31:47 AM,4:45:17 AM,B,915,3F58,CIT,ALVORD LAKE - 701 STANYAN ST," 701 STANYAN ST, SAN FRANCISCO, CA",37.769015,-122.453537,1
131660697,6/15/13,1,2013,8:02:04 AM,9:01:32 AM,B,915,3F58,CIT,CHILDRENS PLGD - 320 BOWLING GREEN DR," 320 BOWLING GREEN DR, SAN FRANCISCO, CA",37.767915,-122.459054,1
131660567,6/15/13,1,2013,6:17:04 AM,7:04:43 AM,B,915,3F56,CIT,BUENA VISTA PARK - 550 BUENA VISTA WEST AV," 550 BUENA VISTA WEST AV, SAN FRANCISCO, CA",37.766542,-122.443025,0.9
131660611,6/15/13,1,2013,6:57:03 AM,7:23:41 AM,B,915,3F58,CIT,BUENA VISTA PARK - 550 BUENA VISTA WEST AV," 550 BUENA VISTA WEST AV, SAN FRANCISCO, CA",37.766542,-122.443025,0.9
131650693,6/14/13,1,2013,8:38:50 AM,9:17:12 AM,C,915,3G67,CIT,WEST CLAY ST/24TH AV,"WEST CLAY ST AND 24TH AV, SAN FRANCISCO, CA",37.786978,-122.484155,1
131650968,6/14/13,1,2013,10:29:01 AM,10:41:14 AM,B,915,3X70,CIT,450 OFARRELL ST,"450 OFARRELL ST, SAN FRANCISCO, CA",37.786146,-122.412403,1
131650943,6/14/13,1,2013,10:19:22 AM,10:28:55 AM,B,915,3X70,CIT,240 HYDE ST,"240 HYDE ST, SAN FRANCISCO, CA",37.783159,-122.415529,1
131651268,6/14/13,1,2013,12:23:11 PM,12:37:01 PM,B,915,3X70,CIT,75 TURK ST,"75 TURK ST, SAN FRANCISCO, CA",37.783123,-122.410067,1
131651002,6/14/13,1,2013,10:41:20 AM,10:47:25 AM,B,915,3X70,CIT,44 MCALLISTER ST,"44 MCALLISTER ST, SAN FRANCISCO, CA",37.781329,-122.412787,1
131651435,6/14/13,1,2013,1:29:47 PM,1:55:57 PM,B,919,3F44,CIT,1149 DIVISADERO ST,"1149 DIVISADERO ST, SAN FRANCISCO, CA",37.780195,-122.439277,1
131651435,6/14/13,1,2013,1:29:47 PM,1:55:57 PM,B,919,3F44,CIT,1149 DIVISADERO ST,"1149 DIVISADERO ST, SAN FRANCISCO, CA",37.780195,-122.439277,1
