CaseID,Opened,Year,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Lat,Long,Point,count,mod
4337436,12/27/14 9:40,2014,12/28/14 12:25,12/28/14 12:25,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,37.7880013,-122.4219549,"(37.7880012977202, -122.421954886089)",12436,0
4143904,10/25/14 4:17,2014,10/25/14 7:21,10/25/14 7:21,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,37.7880013,-122.4219549,"(37.7880012977202, -122.421954886089)",12438,0
4008106,9/13/14 9:11,2014,9/13/14 3:47,9/13/14 3:47,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,37.7880013,-122.4219549,"(37.7880012977202, -122.421954886089)",12440,0
3873881,7/30/14 14:44,2014,7/30/14 6:52,7/30/14 6:52,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,37.7880013,-122.4219549,"(37.7880012977202, -122.421954886089)",12442,0
3794595,7/3/14 9:08,2014,7/3/14 11:00,7/3/14 11:00,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,37.7880013,-122.4219549,"(37.7880012977202, -122.421954886089)",12444,0
3555733,4/15/14 19:22,2014,4/16/14 15:44,4/16/14 15:44,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,37.7880013,-122.4219549,"(37.7880012977202, -122.421954886089)",12446,0
3399523,2/24/14 18:52,2014,3/7/14 6:13,3/7/14 6:13,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,37.7880013,-122.4219549,"(37.7880012977202, -122.421954886089)",12448,0
3214234,12/30/13 9:26,2013,1/2/14 14:09,1/2/14 14:09,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,37.7880013,-122.4219549,"(37.7880012977202, -122.421954886089)",12450,0
5108358,9/18/15 11:14,2015,10/14/15 7:25,10/14/15 7:25,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,37.7880013,-122.4219549,"(37.7880012977202, -122.421954886089)",12452,0
5496992,1/24/16 9:16,2016,1/25/16 9:10,1/25/16 9:10,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,37.7880013,-122.4219549,"(37.7880012977202, -122.421954886089)",12454,0
5825975,5/3/16 11:29,2016,5/3/16 12:54,5/3/16 12:54,Closed,Case Resolved - sfpd notified / CAD #161241862,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"597 MISSION ST, SAN FRANCISCO, CA, 94105",6,South of Market,37.78800371,-122.3997042,"(37.78800370817, -122.399704245789)",12456,0
5120568,9/22/15 12:48,2015,9/23/15 7:17,9/23/15 7:17,Closed,Case Completed - resolved: Done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 2ND ST and MISSION ST,6,Financial District,37.78800713,-122.399798,"(37.7880071346933, -122.399798008053)",12458,0
5803906,4/26/16 23:19,2016,4/27/16 2:00,4/27/16 2:00,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of MAIDEN LN and STOCKTON ST,3,Downtown / Union Square,37.78803334,-122.4066832,"(37.7880333405616, -122.406683152669)",12460,0
3293348,1/21/14 13:04,2014,,1/21/14 13:16,Open,open,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1635 BUSH ST, SAN FRANCISCO, CA, 94109",2,Cathedral Hill,37.78806066,-122.4243218,"(37.788060664415, -122.424321817656)",12462,0
2038073,2/20/13 12:06,2013,2/21/13 8:16,2/21/13 8:16,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BUSH ST and GOUGH ST,5,Cathedral Hill,37.78807027,-122.4252366,"(37.7880702704458, -122.425236590771)",12464,0
5846526,5/9/16 11:07,2016,5/9/16 16:45,5/9/16 16:45,Closed,Case Resolved - Called SFPD for Homeless Assistance 415-553-0123 CAD # 161301988,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of COSMO PL and TRADER VIC ALY,3,Lower Nob Hill,37.78808681,-122.4124046,"(37.788086814422, -122.412404639206)",12466,0
5200386,10/18/15 13:31,2015,10/18/15 15:08,10/18/15 15:08,Closed,Case Completed - resolved: PRIVATE PROPERTY; HOMELESS ENCAMPMENT,Recology_Abandoned,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of TRADER VIC ALY and COSMO PL,3,Lower Nob Hill,37.78808681,-122.4124046,"(37.788086814422, -122.412404639206)",12468,0
5752416,4/11/16 15:43,2016,4/11/16 19:37,4/11/16 19:37,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 1ST ST and TEHAMA ST,6,South of Market,37.78809204,-122.3954781,"(37.7880920435355, -122.395478089157)",12470,0
5491599,1/22/16 9:35,2016,1/22/16 10:39,1/22/16 10:39,Closed,Case Completed - resolved: debris cleared and advised sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 1ST ST and TEHAMA ST,6,South of Market,37.78809204,-122.3954781,"(37.7880920435355, -122.395478089157)",12472,0
4279011,12/7/14 15:10,2014,12/9/14 2:35,12/9/14 2:35,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1332 VAN NESS AVE, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78812875,-122.421618,"(37.788128746812, -122.421618040238)",12474,0
3302079,1/24/14 7:02,2014,1/25/14 7:19,1/25/14 7:19,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of MAIN ST and HARRISON ST,6,Rincon Hill,37.78813448,-122.3903195,"(37.7881344814984, -122.390319455621)",12476,0
5541668,2/6/16 10:57,2016,2/9/16 11:41,2/9/16 11:41,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRISON ST and MAIN ST,6,Rincon Hill,37.78813448,-122.3903195,"(37.7881344814984, -122.390319455621)",12478,0
5690860,3/22/16 20:27,2016,3/23/16 20:09,3/23/16 20:09,Closed,Gone On Arrival - Police CAD# 160833283 assigned; Call Closed: 2016-03-23 20:09:29,Police - Homeless Concerns Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"300 BEALE ST, SAN FRANCISCO, CA, 94105",6,Rincon Hill,37.78813946,-122.3925795,"(37.788139456329, -122.392579540447)",12480,0
5329247,11/30/15 8:33,2015,11/30/15 11:15,11/30/15 11:15,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1336 VAN NESS AVE, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78819471,-122.4216314,"(37.78819471188, -122.421631384791)",12482,0
3591672,4/28/14 8:27,2014,5/2/14 3:12,5/2/14 3:12,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1355 VAN NESS AVE, SAN FRANCISCO, CA, 94109",2,Cathedral Hill,37.78820248,-122.4221271,"(37.788202484288, -122.422127146463)",12484,0
5184495,10/13/15 13:41,2015,10/13/15 16:57,10/13/15 16:57,Closed,Case Completed - resolved: SFPD notified for homeless removal,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"76 2ND ST, SAN FRANCISCO, CA, 94105",6,Financial District,37.78821692,-122.4003128,"(37.788216920272, -122.400312834996)",12486,0
4444471,1/30/15 16:21,2015,1/31/15 7:00,1/31/15 7:00,Closed,Case Completed - resolved: Completed,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and POLK ST,3,Lower Nob Hill,37.78822255,-122.4202106,"(37.788222551169, -122.420210581031)",12488,0
2933905,10/11/13 14:09,2013,10/13/13 11:18,10/13/13 11:18,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and POLK ST,3,Lower Nob Hill,37.78822255,-122.4202106,"(37.788222551169, -122.420210581031)",12490,0
2866130,9/24/13 12:16,2013,10/2/13 9:27,10/2/13 9:27,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and POLK ST,3,Lower Nob Hill,37.78822255,-122.4202106,"(37.788222551169, -122.420210581031)",12492,0
2117029,3/12/13 7:21,2013,3/12/13 8:17,3/12/13 8:17,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and POLK ST,3,Lower Nob Hill,37.78822255,-122.4202106,"(37.788222551169, -122.420210581031)",12494,0
4764507,5/21/15 11:53,2015,5/21/15 12:00,5/21/15 12:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and POLK ST,3,Lower Nob Hill,37.78822255,-122.4202106,"(37.788222551169, -122.420210581031)",12496,0
5684627,3/21/16 9:14,2016,3/21/16 12:35,3/21/16 12:35,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and POLK ST,3,Lower Nob Hill,37.78822255,-122.4202106,"(37.788222551169, -122.420210581031)",12498,0
5715884,3/30/16 22:29,2016,4/1/16 15:49,4/1/16 15:49,Closed,Case Resolved - done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and POLK ST,3,Lower Nob Hill,37.78822255,-122.4202106,"(37.788222551169, -122.420210581031)",12500,0
5780324,4/19/16 20:08,2016,4/20/16 6:10,4/20/16 6:10,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and POLK ST,3,Lower Nob Hill,37.78822255,-122.4202106,"(37.788222551169, -122.420210581031)",12502,0
5768814,4/16/16 8:24,2016,4/16/16 8:50,4/16/16 8:50,Closed,Case Resolved - sfpd notified... Public works doesn't remove people,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GRANT AVE and MAIDEN LN,3,Downtown / Union Square,37.78823038,-122.4051313,"(37.7882303810389, -122.405131325744)",12504,0
5280479,11/13/15 5:12,2015,11/16/15 7:25,11/16/15 7:25,Closed,Case Completed - resolved: ally crew cleand location,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"69 MAIDEN LN, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,37.78823181,-122.4045414,"(37.788231813126, -122.404541351885)",12506,0
5216637,10/22/15 20:34,2015,10/24/15 7:24,10/24/15 7:24,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"10 KEARNY ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,37.78824681,-122.4033762,"(37.788246808318, -122.403376160305)",12508,0
4048637,9/25/14 16:41,2014,9/25/14 18:10,9/25/14 18:10,Closed,Case Transferred - sent to BART,311 Supervisor Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"542 MARKET ST, SAN FRANCISCO, CA, 94104",3,Downtown / Union Square,37.78826187,-122.4027979,"(37.788261870566, -122.402797909989)",12510,0
5490816,1/21/16 21:15,2016,1/22/16 12:00,1/22/16 12:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"106 FERN ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78827203,-122.4205337,"(37.788272032137, -122.420533681673)",12512,0
4083229,10/7/14 7:31,2014,10/7/14 8:33,10/7/14 8:33,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1964 BUCHANAN ST, SAN FRANCISCO, CA, 94115",5,Japantown,37.78827971,-122.4300733,"(37.78827971113, -122.430073330626)",12514,0
5286565,11/15/15 12:39,2015,11/18/15 2:18,11/18/15 2:18,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"570 BEALE ST, SAN FRANCISCO, CA, 94107",6,Rincon Hill,37.78831045,-122.3921538,"(37.788310450106, -122.392153797875)",12516,0
3529955,4/7/14 19:21,2014,4/10/14 15:26,4/10/14 15:26,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"536 OCTAVIA ST, SAN FRANCISCO, CA, 94102",5,Japantown,37.78833495,-122.427017,"(37.78833494949, -122.42701695956)",12518,0
5768810,4/16/16 8:21,2016,4/16/16 8:51,4/16/16 8:51,Closed,Case Resolved - sfpd notified,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"442 POST ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,37.78833932,-122.409141,"(37.788339317133, -122.409140980572)",12520,0
4757092,5/19/15 8:55,2015,5/20/15 1:19,5/20/15 1:19,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of ANTHONY ST and MISSION ST,6,Financial District,37.78835428,-122.3993587,"(37.7883542789516, -122.399358652551)",12522,0
5245957,11/2/15 8:48,2015,11/3/15 12:00,11/3/15 12:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1485 BUSH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78840297,-122.4216386,"(37.788402966943, -122.421638552231)",12524,0
5820502,5/2/16 9:25,2016,5/2/16 12:18,5/2/16 12:18,Closed,Case Resolved - on private property - advise sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1485 BUSH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78840297,-122.4216386,"(37.788402966943, -122.421638552231)",12526,0
5258530,11/5/15 15:20,2015,11/6/15 12:00,11/6/15 12:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1485 BUSH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78840297,-122.4216386,"(37.788402966943, -122.421638552231)",12528,0
5277545,11/12/15 9:27,2015,11/12/15 20:28,11/12/15 20:28,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1485 BUSH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78840297,-122.4216386,"(37.788402966943, -122.421638552231)",12530,0
2943415,10/14/13 17:01,2013,10/15/13 14:21,10/15/13 14:21,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and LARKIN ST,3,Lower Nob Hill,37.78843237,-122.4185594,"(37.7884323740886, -122.418559426157)",12532,0
4942215,7/27/15 8:05,2015,7/28/15 12:00,7/28/15 12:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and LARKIN ST,3,Lower Nob Hill,37.78843237,-122.4185594,"(37.7884323740886, -122.418559426157)",12534,0
4346223,12/30/14 12:04,2014,12/31/14 2:14,12/31/14 2:14,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FERN ST and LARKIN ST,3,Lower Nob Hill,37.78843237,-122.4185594,"(37.7884323740886, -122.418559426157)",12536,0
5843115,5/7/16 21:30,2016,5/7/16 23:18,5/7/16 23:18,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1512 FRANKLIN ST, SAN FRANCISCO, CA, 94109",2,Cathedral Hill,37.78847367,-122.4234931,"(37.788473665235, -122.423493149393)",12538,0
5799727,4/26/16 0:26,2016,4/26/16 1:59,4/26/16 1:59,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"237 POST ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,37.78848799,-122.4058673,"(37.78848799432, -122.405867261897)",12540,0
5270724,11/10/15 8:54,2015,11/10/15 12:00,11/10/15 12:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BUSH ST and VAN NESS AVE,3,,37.78848953,-122.4219485,"(37.7884895281133, -122.421948485141)",12542,0
5804279,4/27/16 8:44,2016,4/27/16 13:20,4/27/16 13:20,Closed,Case Resolved - SFPD Dispatcher 83  CAD#  1062 CLOSED.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BUSH ST and VAN NESS AVE,3,,37.78848953,-122.4219485,"(37.7884895281133, -122.421948485141)",12544,0
5231584,10/28/15 9:00,2015,10/28/15 10:50,10/28/15 10:50,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BUSH ST and VAN NESS AVE,3,,37.78848953,-122.4219485,"(37.7884895281133, -122.421948485141)",12546,0
5238158,10/30/15 6:52,2015,10/31/15 10:56,10/31/15 10:56,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BUSH ST and VAN NESS AVE,3,,37.78848953,-122.4219485,"(37.7884895281133, -122.421948485141)",12548,0
5265507,11/8/15 11:53,2015,11/9/15 4:01,11/9/15 4:01,Closed,Case Completed - resolved: DUP,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BUSH ST and VAN NESS AVE,3,,37.78848953,-122.4219485,"(37.7884895281133, -122.421948485141)",12550,0
5373266,12/14/15 10:08,2015,12/14/15 11:54,12/14/15 11:54,Closed,Case Completed - resolved: Contacted SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BUSH ST and VAN NESS AVE,3,,37.78848953,-122.4219485,"(37.7884895281133, -122.421948485141)",12552,0
5590744,2/22/16 8:54,2016,2/25/16 17:23,2/25/16 17:23,Closed,Case Completed - Case Resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BUSH ST and VAN NESS AVE,3,,37.78848953,-122.4219485,"(37.7884895281133, -122.421948485141)",12554,0
5701299,3/25/16 20:42,2016,3/26/16 0:50,3/26/16 0:50,Closed,Case Resolved - Called SFPD for Homeless Assistance CAD # 160854288,DPW - Bureau of Street Environmental Services - G,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"225 POST ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,37.78852038,-122.4056103,"(37.788520381368, -122.405610262047)",12556,0
5770572,4/16/16 23:02,2016,4/17/16 3:04,4/17/16 3:04,Closed,Case Resolved - Called SFPD for Homeless Assistance CAD # 161080235,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"340 POST ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,37.78852535,-122.4074259,"(37.788525347593, -122.40742591127)",12558,0
5634260,3/6/16 8:44,2016,4/11/16 19:21,4/11/16 19:21,Closed,Case Resolved - Oct-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"775 SUTTER ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.788529,-122.413089,"(37.788528999481, -122.413088965131)",12560,0
5654505,3/11/16 8:23,2016,3/11/16 8:39,3/11/16 8:39,Closed,Case Resolved - occupied on private property advise sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"775 SUTTER ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.788529,-122.413089,"(37.788528999481, -122.413088965131)",12562,0
5630988,3/4/16 18:26,2016,,3/5/16 5:15,Open,open,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 1ST ST and HOWARD ST,6,South of Market,37.78853578,-122.3960349,"(37.7885357790256, -122.39603491516)",12564,0
1968229,2/2/13 13:50,2013,2/9/13 19:16,2/9/13 19:16,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of AUSTIN ST and GOUGH ST,2,Cathedral Hill,37.78853626,-122.4253304,"(37.7885362638802, -122.425330359117)",12566,0
5222778,10/25/15 12:37,2015,10/25/15 15:39,10/25/15 15:39,Closed,Case Completed - resolved: advised sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1500 BUSH ST, SAN FRANCISCO, CA, 94109",2,Cathedral Hill,37.78854759,-122.4223529,"(37.788547585546, -122.42235287286)",12568,0
5354473,12/7/15 21:17,2015,12/8/15 12:00,12/8/15 12:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"307 AUSTIN ST, SAN FRANCISCO, CA, 94109",2,Cathedral Hill,37.78861999,-122.4240529,"(37.788619990128, -122.424052912507)",12570,0
2146827,3/19/13 17:50,2013,3/20/13 20:00,3/20/13 20:00,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1361 BUSH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78863505,-122.4197645,"(37.788635050641, -122.419764464498)",12572,0
2006065,2/12/13 9:10,2013,2/13/13 7:16,2/13/13 7:16,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1361 BUSH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78863505,-122.4197645,"(37.788635050641, -122.419764464498)",12574,0
1843164,1/1/13 16:08,2013,1/1/13 17:12,1/1/13 17:12,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1361 BUSH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78863505,-122.4197645,"(37.788635050641, -122.419764464498)",12576,0
4844078,6/21/15 18:36,2015,6/22/15 3:05,6/22/15 3:05,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"830 SUTTER ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78864549,-122.4140292,"(37.78864548581, -122.41402915033)",12578,0
5754318,4/12/16 9:15,2016,4/12/16 15:22,4/12/16 15:22,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BEALE ST and FOLSOM ST,6,South of Market,37.78868678,-122.3927228,"(37.7886867820033, -122.392722847277)",12580,0
5844525,5/8/16 16:05,2016,5/8/16 18:19,5/8/16 18:19,Closed,Case Resolved - SFPD Dispatcher 58 Called back with CAD#  CLOSED.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BEALE ST and FOLSOM ST,6,South of Market,37.78868678,-122.3927228,"(37.7886867820033, -122.392722847277)",12582,0
4072592,10/3/14 12:46,2014,10/3/14 9:28,10/3/14 9:28,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FOLSOM ST and BEALE ST,6,South of Market,37.78868678,-122.3927228,"(37.7886867820033, -122.392722847277)",12584,0
5142058,9/29/15 9:29,2015,9/30/15 12:00,9/30/15 12:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1400 VAN NESS AVE, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78869236,-122.4217321,"(37.788692356139, -122.421732064967)",12586,0
2113189,3/11/13 9:17,2013,3/12/13 19:15,3/12/13 19:15,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BUSH ST and POLK ST,3,Lower Nob Hill,37.78869894,-122.420307,"(37.7886989430043, -122.420307009752)",12588,0
5585892,2/19/16 21:27,2016,2/19/16 23:34,2/19/16 23:34,Closed,Case Completed - Case Resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1448 BUSH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,37.78870483,-122.4211338,"(37.788704825744, -122.421133775953)",12590,0
5529526,2/2/16 16:58,2016,2/2/16 23:51,2/2/16 23:51,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of AUSTIN ST and FRANKLIN ST,2,Cathedral Hill,37.78874573,-122.4236885,"(37.788745731489, -122.423688546244)",12592,0
5562685,2/12/16 14:46,2016,2/13/16 12:00,2/13/16 12:00,Closed,Case Completed - Case Resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of AUSTIN ST and FRANKLIN ST,2,Cathedral Hill,37.78874573,-122.4236885,"(37.788745731489, -122.423688546244)",12594,0
5832756,5/4/16 21:10,2016,5/5/16 2:09,5/5/16 2:09,Closed,Case Resolved - Called SFPD for Homeless Assistance CAD # 161253949,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"228 POST ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,37.7887507,-122.4058702,"(37.788750702146, -122.405870167121)",12596,0
