CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
3315559,1/28/14 15:19,2014,2/2/14 23:23,2/2/14 23:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HYDE ST and MCALLISTER ST,6,Civic Center,TENDERLOIN,37.78343,-122.4107,"(37.7807190524428, -122.415315573689)",Voice In
3315554,1/28/14 15:18,2014,2/2/14 23:20,2/2/14 23:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"630 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78343,-122.4107,"(37.784593599907, -122.416653638158)",Voice In
3315546,1/28/14 15:16,2014,2/2/14 23:23,2/2/14 23:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"359 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78343,-122.4107,"(37.784242718831, -122.416162188059)",Voice In
3315543,1/28/14 15:16,2014,2/2/14 23:24,2/2/14 23:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"467 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78343,-122.4107,"(37.785172064232, -122.416397192817)",Voice In
3315539,1/28/14 15:15,2014,2/2/14 23:23,2/2/14 23:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"105 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78343,-122.4107,"(37.783045572742, -122.411102935786)",Voice In
3315535,1/28/14 15:14,2014,2/2/14 23:26,2/2/14 23:26,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"120 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78343,-122.4107,"(37.784265061964, -122.410924059109)",Voice In
3315519,1/28/14 15:13,2014,2/2/14 23:22,2/2/14 23:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"120 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78114,-122.412,"(37.784265061964, -122.410924059109)",Voice In
3315506,1/28/14 15:12,2014,1/29/14 11:19,1/29/14 11:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"518 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78114,-122.412,"(37.784702912919, -122.414938328297)",Voice In
3315493,1/28/14 15:10,2014,2/5/14 19:19,2/5/14 19:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MCALLISTER ST and JONES ST,6,Tenderloin,TENDERLOIN,37.78114,-122.412,"(37.7811361681091, -122.412024228511)",Voice In
3315479,1/28/14 15:08,2014,2/2/14 23:21,2/2/14 23:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"333 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78261,-122.4145,"(37.782612124575, -122.414525474952)",Voice In
3315468,1/28/14 15:07,2014,2/2/14 23:21,2/2/14 23:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"391 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78448,-122.4145,"(37.784478958797, -122.414527224313)",Voice In
3315466,1/28/14 15:05,2014,2/2/14 23:24,2/2/14 23:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"57 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.77483,-122.4185,"(37.782890119293, -122.411062432474)",Voice In
3315459,1/28/14 15:04,2014,2/2/14 23:19,2/2/14 23:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and JONES ST,6,Tenderloin,TENDERLOIN,37.77483,-122.4185,"(37.7848662629825, -122.412782034851)",Voice In
3315285,1/28/14 14:18,2014,1/29/14 14:21,1/29/14 14:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 18TH ST and CHURCH ST,8,Mission Dolores,MISSION,37.76129,-122.4284,"(37.7612895823341, -122.428354118317)",Voice In
3315163,1/28/14 13:57,2014,1/29/14 14:20,1/29/14 14:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3104 24TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75261,-122.4143,"(37.752612254712, -122.414345939224)",Web Self Service
3315042,1/28/14 13:26,2014,2/2/14 23:24,2/2/14 23:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"98 BRADY ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77237,-122.42,"(37.772365224021, -122.419994137692)",Voice In
3315010,1/28/14 13:18,2014,2/2/14 23:20,2/2/14 23:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 12TH ST and MARKET ST,6,South of Market,SOUTHERN,37.77436,-122.4203,"(37.7743587176825, -122.420254282725)",Voice In
3314924,1/28/14 12:59,2014,1/30/14 14:20,1/30/14 14:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of WIESE ST and 15TH ST,9,Mission,MISSION,37.76662,-122.4206,"(37.766624564128, -122.42063775083)",Twitter
3314906,1/28/14 12:51,2014,1/28/14 22:16,1/28/14 22:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"324 FELL ST, SAN FRANCISCO, CA, 94102",5,Hayes Valley,NORTHERN,37.77595,-122.4232,"(37.775953108091, -122.423198545743)",Voice In
3314752,1/28/14 12:04,2014,1/29/14 14:21,1/29/14 14:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"20 SYCAMORE ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76275,-122.4199,"(37.762747679645, -122.419893164872)",Web Self Service
3314537,1/28/14 11:16,2014,1/30/14 14:21,1/30/14 14:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of STARR KING WAY and GOUGH ST,5,Cathedral Hill,NORTHERN,37.78534,-122.4247,"(37.7853345276213, -122.424686987991)",Voice In
3314493,1/28/14 11:09,2014,1/29/14 10:23,1/29/14 10:23,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of MYRTLE ST and POLK ST,6,Tenderloin,NORTHERN,37.78543,-122.4196,"(37.7854330316006, -122.419639005747)",Voice In
3314492,1/28/14 11:09,2014,1/30/14 14:19,1/30/14 14:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"547 DOLORES ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.7607,-122.4262,"(37.760695674451, -122.42576025678)",Mobile/Open311
3314334,1/28/14 10:40,2014,1/29/14 14:21,1/29/14 14:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 18TH ST and CHURCH ST,8,Mission Dolores,MISSION,37.7612,-122.4281,"(37.7612895823341, -122.428354118317)",Mobile/Open311
3314277,1/28/14 10:24,2014,1/29/14 11:20,1/29/14 11:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of CLAY ST and LARKIN ST,3,Polk Gulch,CENTRAL,37.79259,-122.4194,"(37.7925931404284, -122.419401805874)",Twitter
3314241,1/28/14 10:18,2014,1/30/14 14:21,1/30/14 14:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Not associated with a specific address,,,,37.78223,-122.4103,,Voice In
3314236,1/28/14 10:17,2014,1/29/14 11:22,1/29/14 11:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"350 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.781677209468, -122.416156959089)",Voice In
3314232,1/28/14 10:15,2014,1/29/14 11:19,1/29/14 11:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of SHANNON ST and OFARRELL ST,6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.7858929127475, -122.412147392916)",Voice In
3314225,1/28/14 10:14,2014,1/29/14 11:21,1/29/14 11:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"439 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.785387193347, -122.41302541015)",Voice In
3314220,1/28/14 10:13,2014,1/29/14 11:21,1/29/14 11:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"646 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.784462202512, -122.416837751056)",Voice In
3314219,1/28/14 10:13,2014,1/30/14 8:16,1/30/14 8:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"99 GROVE ST, SAN FRANCISCO, CA, 94102",6,Civic Center,NORTHERN,37.77844,-122.4182,"(37.778425131918, -122.417385569363)",Voice In
3314210,1/28/14 10:12,2014,1/30/14 8:17,1/30/14 8:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"301 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.784911341779, -122.411447425251)",Voice In
3314202,1/28/14 10:11,2014,1/30/14 8:16,1/30/14 8:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"78 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.781461191441, -122.413714253126)",Voice In
3314196,1/28/14 10:11,2014,1/29/14 11:22,1/29/14 11:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"258 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.784265061964, -122.410924059109)",Voice In
3314189,1/28/14 10:10,2014,1/29/14 11:23,1/29/14 11:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"345 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.784565849697, -122.412858734502)",Voice In
3314182,1/28/14 10:09,2014,1/29/14 11:22,1/29/14 11:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"559 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.784472972103, -122.415443122922)",Voice In
3314176,1/28/14 10:08,2014,1/29/14 11:22,1/29/14 11:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"118 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.783456858162, -122.410620629024)",Voice In
3314172,1/28/14 10:07,2014,1/29/14 12:17,1/29/14 12:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"53 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.783270991184, -122.409884820137)",Voice In
3314164,1/28/14 10:06,2014,1/29/14 11:22,1/29/14 11:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of TAYLOR ST and GOLDEN GATE AVE,6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.7822305956242, -122.41029213588)",Voice In
3314107,1/28/14 9:52,2014,1/29/14 6:25,1/29/14 6:25,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"807 RUSSIA AVE, SAN FRANCISCO, CA, 94112",11,Excelsior,INGLESIDE,37.71857,-122.4304,"(37.718530988839, -122.430471026256)",Mobile/Open311
3314061,1/28/14 9:46,2014,1/29/14 15:19,1/29/14 15:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1684 15TH ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76662,-122.4217,"(37.76668916706, -122.421755870303)",Voice In
3314036,1/28/14 9:41,2014,1/29/14 6:23,1/29/14 6:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of MISSION ST and RUSSIA AVE,11,Cayuga,INGLESIDE,37.72164,-122.4371,"(37.7215750980693, -122.437149539974)",Mobile/Open311
3313995,1/28/14 9:35,2014,1/29/14 10:23,1/29/14 10:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"235 OAK ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,NORTHERN,37.77481,-122.4232,"(37.77481479853, -122.423223131155)",Voice In
3313982,1/28/14 9:32,2014,1/28/14 13:12,1/28/14 13:12,Closed,Case Completed - resolved: Pickup completed.                                 HOMELESS,Recology_Abandoned,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,NORTHERN,37.7878,-122.4235,"(37.7880012977202, -122.421954886089)",Voice In
3313968,1/28/14 9:30,2014,1/29/14 11:20,1/29/14 11:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FERN ST and FRANKLIN ST,2,Cathedral Hill,NORTHERN,37.7878,-122.4235,"(37.7878052752545, -122.423498042474)",Voice In
3313945,1/28/14 9:26,2014,1/29/14 11:20,1/29/14 11:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"456 BELVEDERE ST, SAN FRANCISCO, CA, 94117",5,Ashbury Heights,PARK,37.76401,-122.4482,"(37.764124739928, -122.448117439985)",Voice In
3313783,1/28/14 8:56,2014,1/29/14 11:20,1/29/14 11:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"441 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78564,-122.412,"(37.785642223659, -122.411957669237)",Voice In
3313676,1/28/14 8:34,2014,1/29/14 10:20,1/29/14 10:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"69 GREEN ST, SAN FRANCISCO, CA, 94111",3,Northern Waterfront,CENTRAL,37.80043,-122.4007,"(37.800426025799, -122.400733691597)",Voice In
3313672,1/28/14 8:33,2014,1/29/14 11:24,1/29/14 11:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"1266 MARKET ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,CENTRAL,37.77814,-122.4156,"(37.788763302721, -122.402093267746)",Voice In
3313522,1/28/14 7:54,2014,1/29/14 10:20,1/29/14 10:20,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of SHOTWELL ST and 18TH ST,9,Mission,MISSION,37.76204,-122.4161,"(37.7620339547501, -122.416078056817)",Voice In
3313508,1/28/14 7:50,2014,1/29/14 10:19,1/29/14 10:19,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 19TH ST and FOLSOM ST,9,Mission,MISSION,37.7605,-122.4148,"(37.7604987364894, -122.41484199114)",Voice In
3312599,1/27/14 18:02,2014,1/28/14 19:17,1/28/14 19:17,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"1000 BRANNAN ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,SOUTHERN,37.76989,-122.4074,"(37.769894430557, -122.407423137148)",Integrated Agency
3312592,1/27/14 18:01,2014,1/27/14 21:16,1/27/14 21:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"524 MONTEREY BLVD, SAN FRANCISCO, CA, 94127",7,Sunnyside,INGLESIDE,37.73179,-122.4473,"(37.731704568225, -122.447148243017)",Mobile/Open311
3312490,1/27/14 17:26,2014,1/29/14 10:22,1/29/14 10:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1455 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.7499,-122.416,"(37.749899100874, -122.415954818438)",Voice In
3311840,1/27/14 15:14,2014,1/27/14 23:19,1/27/14 23:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"333 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78553,-122.4146,"(37.785419540762, -122.411349096075)",Voice In
3311829,1/27/14 15:13,2014,1/27/14 23:23,1/27/14 23:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of OFARRELL ST and JONES ST,6,Tenderloin,TENDERLOIN,37.78553,-122.4146,"(37.7857894780344, -122.412969527981)",Voice In
3311816,1/27/14 15:11,2014,1/27/14 23:20,1/27/14 23:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"493 EDDY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78553,-122.4146,"(37.78349317269, -122.41573067836)",Voice In
3311810,1/27/14 15:10,2014,1/27/14 23:23,1/27/14 23:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"601 OFARRELL ST, SAN FRANCISCO, CA, 94109",3,Tenderloin,TENDERLOIN,37.78553,-122.4146,"(37.786421675257, -122.410327313573)",Voice In
3311731,1/27/14 14:54,2014,1/27/14 23:18,1/27/14 23:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of SHANNON ST and GEARY ST,6,Tenderloin,CENTRAL,37.78683,-122.4123,"(37.7868344466607, -122.412340198182)",Voice In
3311640,1/27/14 14:33,2014,1/27/14 23:23,1/27/14 23:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"793 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78582,-122.4144,"(37.785819507107, -122.414428792956)",Voice In
3311632,1/27/14 14:31,2014,1/27/14 23:22,1/27/14 23:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"387 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78144,-122.4169,"(37.781436799536, -122.416899440776)",Voice In
3311626,1/27/14 14:30,2014,1/27/14 23:24,1/27/14 23:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of DODGE ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78242,-122.417,"(37.7824203080071, -122.416983014922)",Voice In
3311617,1/27/14 14:29,2014,1/27/14 23:23,1/27/14 23:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"545 EDDY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78338,-122.4166,"(37.783382375345, -122.416618669616)",Voice In
3311612,1/27/14 14:28,2014,1/27/14 23:22,1/27/14 23:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of WILLOW ST and LARKIN ST,6,Tenderloin,TENDERLOIN,37.78378,-122.4176,"(37.7837773849685, -122.41761854379)",Voice In
3311512,1/27/14 14:11,2014,1/27/14 23:21,1/27/14 23:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of GOLDEN GATE AVE and GOUGH ST,5,Cathedral Hill,NORTHERN,37.78061,-122.4237,"(37.7806117045836, -122.423730850957)",Voice In
3311498,1/27/14 14:09,2014,1/27/14 23:22,1/27/14 23:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"240 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78345,-122.4092,"(37.784721952922, -122.410910872077)",Voice In
3311488,1/27/14 14:07,2014,1/27/14 23:19,1/27/14 23:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"126 HYDE ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78345,-122.4092,"(37.782088952128, -122.415432879837)",Voice In
3311486,1/27/14 14:07,2014,1/27/14 17:29,1/27/14 17:29,Closed,Case Transferred - See 3312490,311 Supervisor Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1455 SITUS TO BE ASSIGNED ST, SAN FRANCISCO, CA, 94103",6,,SOUTHERN,37.77529,-122.4174,"(37.775701389, -122.417015856)",Mobile/Open311
3311472,1/27/14 14:05,2014,1/27/14 23:23,1/27/14 23:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"421 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78345,-122.4092,"(37.785019300125, -122.414641884051)",Voice In
3311461,1/27/14 14:04,2014,1/27/14 23:21,1/27/14 23:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"144 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78345,-122.4092,"(37.782419675428, -122.41382105335)",Voice In
3311457,1/27/14 14:03,2014,1/27/14 23:24,1/27/14 23:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of TURK ST and JONES ST,6,Tenderloin,TENDERLOIN,37.78345,-122.4092,"(37.7830040965109, -122.412411848948)",Voice In
3311442,1/27/14 14:01,2014,1/27/14 23:19,1/27/14 23:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"16 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78345,-122.4092,"(37.783498984777, -122.40939264671)",Voice In
3311403,1/27/14 13:53,2014,1/27/14 23:22,1/27/14 23:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"277 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78165,-122.4151,"(37.78159264538, -122.414998841802)",Voice In
3311203,1/27/14 13:20,2014,1/27/14 23:22,1/27/14 23:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"936 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.78215,-122.4075,"(37.78214919484, -122.407488711903)",Voice In
3311147,1/27/14 13:09,2014,1/27/14 23:18,1/27/14 23:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of STEVENSON ST and 5TH ST,6,South of Market,TENDERLOIN,37.78353,-122.4075,"(37.7835289424491, -122.407482957605)",Voice In
3311141,1/27/14 13:08,2014,1/27/14 23:19,1/27/14 23:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of STEVENSON ST and 5TH ST,6,South of Market,TENDERLOIN,37.78353,-122.4075,"(37.7835289424491, -122.407482957605)",Voice In
3311127,1/27/14 13:04,2014,1/27/14 23:19,1/27/14 23:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"350 9TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77311,-122.4109,"(37.773008345398, -122.410926835749)",Voice In
3311059,1/27/14 12:52,2014,1/27/14 23:23,1/27/14 23:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 9TH ST and SHERIDAN ST,6,South of Market,SOUTHERN,37.77303,-122.4107,"(37.7730247260628, -122.410691422537)",Voice In
3311046,1/27/14 12:48,2014,1/27/14 23:21,1/27/14 23:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HOWARD ST and MARY ST,6,South of Market,SOUTHERN,37.78088,-122.4057,"(37.7808784178023, -122.405718672887)",Voice In
3310988,1/27/14 12:32,2014,1/29/14 10:21,1/29/14 10:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LAUSSAT ST and WEBSTER ST,5,Lower Haight,NORTHERN,37.77185,-122.4287,"(37.7718498373272, -122.428708222402)",Voice In
3310690,1/27/14 11:32,2014,,1/27/14 11:47,Open,open,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BRADY ST and MARKET ST,6,South of Market,SOUTHERN,37.77361,-122.4212,"(37.7735233800707, -122.421232110796)",Mobile/Open311
3310685,1/27/14 11:31,2014,1/27/14 23:21,1/27/14 23:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FRANKLIN ST and MARKET ST,6,South of Market,SOUTHERN,37.77385,-122.4208,"(37.7740078350444, -122.420698900164)",Mobile/Open311
