CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
1087510,3/19/12 11:46,2012,3/21/12 6:12,3/21/12 6:12,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of LARKIN ST and MARKET ST,6,South of Market,TENDERLOIN,37.77749,-122.4163,"(37.7774936976677, -122.416291745347)",Voice In
1087412,3/19/12 10:21,2012,3/20/12 15:07,3/20/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"200 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76324,-122.4185,"(37.763245122837, -122.41852143234)",Voice In
1087394,3/19/12 10:06,2012,3/24/12 6:08,3/24/12 6:08,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"535 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78339,-122.4165,"(37.783388447288, -122.416458088004)",Voice In
1087392,3/19/12 10:05,2012,3/24/12 13:07,3/24/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"Father Alfred E. Boeddeker Park,  295 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7844,-122.4121,"(37.784395372, -122.4120589)",Voice In
1087390,3/19/12 10:03,2012,3/24/12 6:08,3/24/12 6:08,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"39 MASON ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78406,-122.4094,"(37.784055852949, -122.409387916344)",Voice In
1087385,3/19/12 10:01,2012,3/24/12 6:08,3/24/12 6:08,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"64 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78224,-122.4117,"(37.782243103834, -122.4117367891)",Voice In
1087378,3/19/12 9:56,2012,3/24/12 6:08,3/24/12 6:08,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 16TH ST and KANSAS ST,10,Potrero Hill,SOUTHERN,37.76602,-122.4036,"(37.7660171238604, -122.403642919195)",Voice In
1087365,3/19/12 9:42,2012,3/22/12 6:14,3/22/12 6:14,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of 16TH ST and TREAT AVE,9,Mission,MISSION,37.76545,-122.4131,"(37.7654474943791, -122.413105187419)",Voice In
1087322,3/19/12 9:13,2012,3/20/12 15:07,3/20/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1087193,3/19/12 0:47,2012,3/19/12 6:07,3/19/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Not associated with a specific address,,,,0,0,,Web Self Service
1087140,3/18/12 20:41,2012,3/21/12 6:12,3/21/12 6:12,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"301 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78491,-122.4114,"(37.784911341779, -122.411447425251)",Voice In
1086991,3/18/12 15:21,2012,3/24/12 13:07,3/24/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and JONES ST,6,Tenderloin,TENDERLOIN,37.78207,-122.4122,"(37.7820729735132, -122.412220705195)",Voice In
1086990,3/18/12 15:20,2012,3/24/12 13:07,3/24/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"420 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78512,-122.4127,"(37.78512266785, -122.412675578639)",Voice In
1086989,3/18/12 15:20,2012,3/24/12 13:07,3/24/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and JONES ST,6,Tenderloin,TENDERLOIN,37.78393,-122.4126,"(37.7839325967532, -122.41259531556)",Voice In
1086988,3/18/12 15:19,2012,3/24/12 13:07,3/24/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.7822305956242, -122.41029213588)",Voice In
1086985,3/18/12 15:17,2012,3/24/12 13:07,3/24/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of TAYLOR ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78321,-122.4108,"(37.7832142923006, -122.410764953722)",Voice In
1086975,3/18/12 14:56,2012,3/24/12 13:07,3/24/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"123 PARNASSUS AVE, SAN FRANCISCO, CA, 94117",5,Ashbury Heights,PARK,37.76466,-122.4504,"(37.764655598766, -122.450433290401)",Voice In
1086940,3/18/12 13:50,2012,3/18/12 14:04,3/18/12 14:04,Closed,Case Resolved - Park Patrol Supervisor(s) have been advised.,RPD Park Patrol Queue,Rec and Park Requests,Encampment,encampment,Park - Park_Patrol,Illegal_Encampment,Intersection of 9TH AVE and MARTIN LUTHER KING JR DR,5,Golden Gate Park,RICHMOND,37.76648,-122.4664,"(37.7664758011136, -122.466427865689)",Voice In
1086903,3/18/12 12:14,2012,3/29/12 6:07,3/29/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"480 EDDY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78368,-122.4155,"(37.783677767404, -122.415467836074)",Voice In
1086901,3/18/12 12:13,2012,3/24/12 6:08,3/24/12 6:08,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"372 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78503,-122.4123,"(37.785032634618, -122.412345930311)",Voice In
1086898,3/18/12 12:12,2012,4/6/12 10:12,4/6/12 10:12,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"242 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78303,-122.4131,"(37.783029393432, -122.413069011945)",Voice In
1086896,3/18/12 12:11,2012,3/24/12 6:08,3/24/12 6:08,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"57 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78289,-122.4111,"(37.782890119293, -122.411062432474)",Voice In
1086894,3/18/12 12:10,2012,3/24/12 6:08,3/24/12 6:08,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"141 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78414,-122.41,"(37.784142808252, -122.409956396447)",Voice In
1086878,3/18/12 11:48,2012,3/24/12 6:08,3/24/12 6:08,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"815 EDDY ST, SAN FRANCISCO, CA, 94102",5,Cathedral Hill,NORTHERN,37.78282,-122.4211,"(37.782819135193, -122.421079353047)",Voice In
1086845,3/18/12 10:48,2012,3/18/12 14:07,3/18/12 14:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CALIFORNIA ST and LARKIN ST,3,Polk Gulch,CENTRAL,37.79079,-122.419,"(37.7907880527012, -122.41903635138)",Voice In
1086811,3/18/12 9:55,2012,3/18/12 12:07,3/18/12 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"68 HARRIET ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.7784,-122.4067,"(37.77840324584, -122.40671307307)",Voice In
1086597,3/17/12 17:49,2012,3/18/12 14:07,3/18/12 14:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of AUGUST ALY and UNION ST,3,Russian Hill,CENTRAL,37.80014,-122.4116,"(37.8001391170973, -122.411625629763)",Voice In
1086591,3/17/12 17:39,2012,3/21/12 15:07,3/21/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CONTINUUM WAY and GOLDEN GATE AVE,6,Civic Center,TENDERLOIN,37.78176,-122.4147,"(37.7817591427414, -122.414683078848)",Voice In
1086590,3/17/12 17:38,2012,3/21/12 15:07,3/21/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"201 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78513,-122.4097,"(37.785129403676, -122.409687266556)",Voice In
1086589,3/17/12 17:38,2012,3/21/12 15:07,3/21/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"667 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.7854,-122.4157,"(37.785402644989, -122.415715734964)",Voice In
1086588,3/17/12 17:36,2012,3/21/12 15:07,3/21/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"499 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78348,-122.4158,"(37.783481193018, -122.415825118237)",Voice In
1086509,3/17/12 14:30,2012,3/21/12 15:07,3/21/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"263 LINDEN ST, SAN FRANCISCO, CA, 94102",5,Civic Center,NORTHERN,37.77637,-122.4222,"(37.776371579312, -122.422225769008)",Voice In
1086481,3/17/12 13:37,2012,3/21/12 15:07,3/21/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"434 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78524,-122.4144,"(37.785240883645, -122.4143902435)",Voice In
1086480,3/17/12 13:36,2012,3/21/12 15:07,3/21/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"455 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78508,-122.4163,"(37.785078982066, -122.416339761172)",Voice In
1086479,3/17/12 13:36,2012,3/21/12 15:07,3/21/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"420 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78512,-122.4127,"(37.78512266785, -122.412675578639)",Voice In
1086477,3/17/12 13:35,2012,3/21/12 15:07,3/21/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"50 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78228,-122.4115,"(37.782276099209, -122.411480382888)",Voice In
1086371,3/17/12 10:53,2012,3/17/12 12:07,3/17/12 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of 13TH ST and FOLSOM ST,6,South of Market,MISSION,37.76959,-122.4156,"(37.7695911772607, -122.415577110949)",Voice In
1086339,3/17/12 9:41,2012,3/18/12 8:07,3/18/12 8:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BUSH ST and STOCKTON ST,3,Downtown / Union Square,CENTRAL,37.79037,-122.4071,"(37.7903683671107, -122.40713182203)",Voice In
1086294,3/17/12 7:13,2012,3/17/12 9:07,3/17/12 9:07,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"101 MARKET ST, SAN FRANCISCO, CA, 94105",6,Financial District,CENTRAL,37.79333,-122.3959,"(37.793329877399, -122.395886442423)",Voice In
1086160,3/16/12 17:38,2012,3/17/12 16:07,3/17/12 16:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 21ST ST and SAN CARLOS ST,9,Mission,MISSION,37.75699,-122.4197,"(37.7569878831669, -122.419689034776)",Voice In
1086071,3/16/12 15:41,2012,3/17/12 13:07,3/17/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of DODGE ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78242,-122.417,"(37.7824203080071, -122.416983014922)",Voice In
1086068,3/16/12 15:39,2012,3/17/12 13:07,3/17/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"635 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78425,-122.4167,"(37.784249072507, -122.416661124093)",Voice In
1086067,3/16/12 15:38,2012,3/17/12 13:07,3/17/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"611 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78437,-122.4163,"(37.784367794535, -122.41626639943)",Voice In
1086066,3/16/12 15:37,2012,3/17/12 13:07,3/17/12 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and HYDE ST,6,Tenderloin,TENDERLOIN,37.78352,-122.4159,"(37.7835155328168, -122.415882629902)",Voice In
1085990,3/16/12 14:10,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78414,-122.4109,"(37.7841410971463, -122.410951471563)",Voice In
1085755,3/16/12 9:25,2012,3/20/12 15:07,3/20/12 15:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1085713,3/16/12 8:46,2012,3/25/12 7:07,3/25/12 7:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"375 LAGUNA HONDA BLVD, SAN FRANCISCO, CA, 94131",7,Laguna Honda,PARK,37.74764,-122.4586,"(37.747639025578, -122.458640998954)",Voice In
1085702,3/16/12 8:39,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"20 12TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77394,-122.42,"(37.773943121066, -122.420031265092)",Voice In
1085602,3/15/12 23:24,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"56 MASON ST, SAN FRANCISCO, CA, 94102",6,Downtown / Union Square,TENDERLOIN,37.78416,-122.4091,"(37.784165614496, -122.409073423534)",Voice In
1085587,3/15/12 21:23,2012,3/21/12 6:12,3/21/12 6:12,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 16TH ST and MISSION ST,9,Mission,MISSION,37.76505,-122.4197,"(37.7650512510466, -122.419669041689)",Web Self Service
1085579,3/15/12 21:03,2012,3/19/12 6:07,3/19/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"1094 BUSH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,CENTRAL,37.78958,-122.4152,"(37.789575867551, -122.415221622264)",Twitter
1085290,3/15/12 13:39,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CALIFORNIA ST and LEIDESDORFF ST,3,Financial District,CENTRAL,37.79295,-122.402,"(37.792954362196, -122.401957868182)",Voice In
1085143,3/15/12 10:43,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"601 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78554,-122.4146,"(37.785540253801, -122.41462117049)",Voice In
1085141,3/15/12 10:42,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"217 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78395,-122.4113,"(37.783951012615, -122.411259740659)",Voice In
1085139,3/15/12 10:41,2012,3/24/12 6:07,3/24/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"345 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.7843,-122.4145,"(37.784298226645, -122.414491139137)",Voice In
1085136,3/15/12 10:40,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"118 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78243,-122.4121,"(37.782426835502, -122.412135568823)",Voice In
1085046,3/15/12 9:14,2012,3/15/12 10:07,3/15/12 10:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1084866,3/14/12 19:21,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"354 SANCHEZ ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.76345,-122.431,"(37.763455963555, -122.43095469815)",Voice In
1084820,3/14/12 17:45,2012,3/15/12 20:07,3/15/12 20:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GROVE ST and LARKIN ST,6,Civic Center,TENDERLOIN,37.77866,-122.4166,"(37.7786578180815, -122.416580307266)",Voice In
1084710,3/14/12 14:45,2012,3/15/12 19:07,3/15/12 19:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"220 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78337,-122.4123,"(37.783375466708, -122.412326537947)",Voice In
1084707,3/14/12 14:44,2012,3/15/12 20:07,3/15/12 20:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"645 LARKIN ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78398,-122.4178,"(37.783976690285, -122.417799336461)",Voice In
1084706,3/14/12 14:43,2012,3/15/12 20:07,3/15/12 20:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"168 HYDE ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78239,-122.4155,"(37.782392047863, -122.415493570799)",Voice In
1084703,3/14/12 14:42,2012,3/15/12 19:07,3/15/12 19:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"476 EDDY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78385,-122.4155,"(37.783849490735, -122.415506919262)",Voice In
1084702,3/14/12 14:41,2012,3/15/12 19:07,3/15/12 19:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.7822305956242, -122.41029213588)",Voice In
1084539,3/14/12 10:55,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GROVE ST and POLK ST,6,Civic Center,NORTHERN,37.77849,-122.4182,"(37.7784890300124, -122.418226426168)",Voice In
1084537,3/14/12 10:53,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"134 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78209,-122.4129,"(37.782093951021, -122.412939288832)",Voice In
1084535,3/14/12 10:52,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"248 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78473,-122.4109,"(37.784730468033, -122.410912649626)",Voice In
1084533,3/14/12 10:51,2012,3/15/12 19:07,3/15/12 19:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and HYDE ST,6,Tenderloin,TENDERLOIN,37.78445,-122.4161,"(37.7844488799773, -122.416071804149)",Voice In
1084531,3/14/12 10:49,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and HYDE ST,6,Tenderloin,TENDERLOIN,37.78352,-122.4159,"(37.7835155328168, -122.415882629902)",Voice In
1084473,3/14/12 9:42,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"101 MARKET ST, SAN FRANCISCO, CA, 94105",6,Financial District,CENTRAL,37.79333,-122.3959,"(37.793329877399, -122.395886442423)",Voice In
1084448,3/14/12 9:10,2012,3/15/12 6:07,3/15/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1084151,3/13/12 15:19,2012,3/15/12 19:07,3/15/12 19:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and LARKIN ST,6,Civic Center,TENDERLOIN,37.78145,-122.4171,"(37.7814474571377, -122.417145488395)",Voice In
1084148,3/13/12 15:18,2012,3/15/12 19:07,3/15/12 19:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and HYDE ST,6,Tenderloin,TENDERLOIN,37.78445,-122.4161,"(37.7844488799773, -122.416071804149)",Voice In
1084145,3/13/12 15:17,2012,3/15/12 19:07,3/15/12 19:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"604 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78449,-122.4162,"(37.784488459581, -122.416194732348)",Voice In
1084138,3/13/12 15:14,2012,3/15/12 19:07,3/15/12 19:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"44 MCALLISTER ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78116,-122.4127,"(37.781158605603, -122.412731971419)",Voice In
1084115,3/13/12 14:50,2012,3/13/12 16:12,3/13/12 16:12,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LECH WALESA ST and VAN NESS AVE,6,Civic Center,NORTHERN,37.77777,-122.4197,"(37.7777701608546, -122.419711580358)",Voice In
1084076,3/13/12 14:03,2012,3/15/12 19:07,3/15/12 19:07,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 13TH ST and SOUTH VAN NESS AVE,6,Mission,MISSION,37.76981,-122.4178,"(37.7698151022261, -122.417753270894)",Voice In
1083898,3/13/12 10:43,2012,3/17/12 6:07,3/17/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"416 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78266,-122.4162,"(37.782661266452, -122.416191729766)",Voice In
1083896,3/13/12 10:42,2012,3/15/12 6:07,3/15/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and HYDE ST,6,Tenderloin,TENDERLOIN,37.78352,-122.4159,"(37.7835155328168, -122.415882629902)",Voice In
1083895,3/13/12 10:41,2012,3/15/12 6:07,3/15/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"488 EDDY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78366,-122.4156,"(37.783659436378, -122.415611352414)",Voice In
1083893,3/13/12 10:39,2012,3/15/12 6:07,3/15/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"118 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78243,-122.4121,"(37.782426835502, -122.412135568823)",Voice In
1083858,3/13/12 10:06,2012,3/14/12 7:07,3/14/12 7:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"2277 46TH AVE, SAN FRANCISCO, CA, 94116",4,,TARAVAL,37.74406,-122.5051,"(37.744063647, -122.505111503)",Voice In
