CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
6218636,08/20/2016 06:00:23 PM,2016,08/23/2016 11:10:12 PM,08/23/2016 11:10:12 PM,Closed,Case Resolved - Public works can not move people advised sfpd cad 22275,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"151 ALICE B TOKLAS PL, SAN FRANCISCO, CA, 94109",6,Tenderloin,NORTHERN,37.78522,-122.4207,"(37.785282086701, -122.42043300926)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b8fd1edf8641c19f4afd45/report.jpg
6218682,08/20/2016 06:12:20 PM,2016,08/22/2016 12:33:30 PM,08/22/2016 12:33:30 PM,Closed,"Case Transferred - DPH Environmental Health
 415-252-3800",DPH - Environmental Health - G,Homeless Concerns,Medical Waste,needle,Intersection of FOLSOM ST and 9TH ST,6,South of Market,SOUTHERN,37.77377,-122.4116,"(37.7737693550901, -122.411609991965)",Voice In,
6218773,08/20/2016 06:43:45 PM,2016,08/20/2016 07:11:00 PM,08/20/2016 07:11:00 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 12TH ST and HARRISON ST,6,South of Market,SOUTHERN,37.7702,-122.4129,"(37.7700517375169, -122.413045907727)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b90748df8641c19f4afe88/photo_20160820_184156.jpg
6218784,08/20/2016 06:50:34 PM,2016,08/20/2016 08:11:32 PM,08/20/2016 08:11:32 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"640 POLK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,NORTHERN,37.7827,-122.419,"(37.782723956605, -122.418939453651)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b908e3df8641c19f4afea9/photo_20160820_184906.jpg
6219424,08/21/2016 12:02:54 AM,2016,08/21/2016 02:10:04 AM,08/21/2016 02:10:04 AM,Closed,Case Resolved - 10-98 Completed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"465 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.78069,-122.4067,"(37.780761896867, -122.406793319848)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b95217df8641c19f4b0d17/report.jpg
6219689,08/21/2016 08:08:36 AM,2016,08/21/2016 02:10:55 PM,08/21/2016 02:10:55 PM,Closed,Case Resolved - cleaned,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1235 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77647,-122.4134,"(37.776777461754, -122.413755445544)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b9c3eedf8641c19f4b0f52/report.jpg
6219867,08/21/2016 10:12:58 AM,2016,08/21/2016 12:10:34 PM,08/21/2016 12:10:34 PM,Closed,Case Resolved - 157/Kim Handy couldnt find needles so I called James Porter and he said the needles are gone so cancel s/r,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"631 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78542,-122.4153,"(37.785397800296, -122.415146506876)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b9e111df8641c19f4b1245/report.jpg
6219883,08/21/2016 10:20:15 AM,2016,08/21/2016 12:10:27 PM,08/21/2016 12:10:27 PM,Closed,Case Resolved - duplicate,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"631 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.7854,-122.4151,"(37.785397800296, -122.415146506876)",Voice In,
6220026,08/21/2016 11:36:50 AM,2016,08/21/2016 02:10:50 PM,08/21/2016 02:10:50 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"430 SHOTWELL ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76091,-122.4164,"(37.761425492058, -122.416148844846)",Web Self Service,
6220061,08/21/2016 12:01:50 PM,2016,08/21/2016 02:10:49 PM,08/21/2016 02:10:49 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"438 SHOTWELL ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76117,-122.4163,"(37.761193435723, -122.416126710982)",Web Self Service,
6220377,08/21/2016 02:20:31 PM,2016,08/21/2016 06:10:37 PM,08/21/2016 06:10:37 PM,Closed,Case Resolved - REMOVED NEEDLES AND OTHER DEBRI,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"361 CHURCH ST, SAN FRANCISCO, CA, 94114",8,Mission Dolores,MISSION,37.76518,-122.4286,"(37.765192620634, -122.428548887844)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57ba1b18df8641c19f4b1844/report.jpg
6220462,08/21/2016 02:49:42 PM,2016,08/21/2016 07:10:21 PM,08/21/2016 07:10:21 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of GROVE ST and HYDE ST,6,Civic Center,TENDERLOIN,37.77872,-122.4147,"(37.7787192939328, -122.414741067879)",Voice In,
6220662,08/21/2016 04:08:33 PM,2016,08/23/2016 11:11:06 AM,08/23/2016 11:11:06 AM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1235 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77652,-122.4135,"(37.776777461754, -122.413755445544)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57ba3468df8641c19f4b1ab7/report.jpg
6220718,08/21/2016 04:31:08 PM,2016,08/23/2016 03:16:44 PM,08/23/2016 03:16:44 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"747 MINNA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77639,-122.4133,"(37.776392125267, -122.41328217467)",Voice In,
6221067,08/21/2016 06:14:09 PM,2016,08/21/2016 08:10:19 PM,08/21/2016 08:10:19 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of AVERY ST and GEARY BLVD,5,Lower Pacific Heights,NORTHERN,37.78455,-122.4338,"(37.7844125538543, -122.43377554311)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57ba51d7df8641c19f4b239a/report.jpg
6221189,08/21/2016 07:03:21 PM,2016,08/21/2016 08:10:18 PM,08/21/2016 08:10:18 PM,Closed,Case Resolved - 1098-  removed-  needles,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 9TH ST and HARRISON ST,6,South of Market,SOUTHERN,37.77253,-122.4101,"(37.7725265076671, -122.410076815302)",Voice In,
6221414,08/21/2016 09:26:07 PM,2016,10/17/2016 05:11:49 PM,10/17/2016 05:11:49 PM,Closed,Case Resolved - completed....,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"82 MARY ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.78111,-122.4061,"(37.781090681503, -122.406097164742)",Mobile/Open311,
6221783,08/22/2016 07:16:54 AM,2016,08/22/2016 02:16:21 PM,08/22/2016 02:16:21 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1368 POTRERO AVE, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75024,-122.406,"(37.750798757193, -122.406169364537)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb094edf8641c19f4b29ea/report.jpg
6221849,08/22/2016 07:52:22 AM,2016,08/22/2016 02:16:18 PM,08/22/2016 02:16:18 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1 DANIEL BURNHAM CT, SAN FRANCISCO, CA, 94109",2,Cathedral Hill,NORTHERN,37.78689,-122.4225,"(37.786892498899, -122.422482444806)",Voice In,
6222218,08/22/2016 09:04:29 AM,2016,08/22/2016 11:10:24 AM,08/22/2016 11:10:24 AM,Closed,Case Resolved - Needles not found directed LP to location and asked construction worker,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"20 LARKIN ST, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.77788,-122.4163,"(37.777858939486, -122.416357185294)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb2284df8641c19f4b2e6d/report.jpg
6222338,08/22/2016 09:20:31 AM,2016,08/22/2016 12:15:39 PM,08/22/2016 12:15:39 PM,Closed,Case Resolved - nothing found LP 157 checked both addresses,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"467 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78517,-122.4164,"(37.785172064232, -122.416397192817)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb2649df8641c19f4b2fb9/1471882810318.jpg
6222842,08/22/2016 10:33:01 AM,2016,08/22/2016 03:11:13 PM,08/22/2016 03:11:13 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"125 TRENTON ST, SAN FRANCISCO, CA, 94133",3,Chinatown,CENTRAL,37.79616,-122.4092,"(37.79612424879, -122.409216985814)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb373ddf8641c19f4b35e3/photo_20160822_103241.jpg
6223668,08/22/2016 01:05:17 PM,2016,08/22/2016 03:11:47 PM,08/22/2016 03:11:47 PM,Closed,Case Resolved - steamed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"950 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77412,-122.4158,"(37.773962075942, -122.41567043927)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb5af4df8641c19f4b3ad9/report.jpg
6223817,08/22/2016 01:25:32 PM,2016,,08/22/2016 01:56:00 PM,Open,sent,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"601 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78532,-122.4146,"(37.785540253801, -122.41462117049)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb5f87df86899a7bfe5200/report.jpg
6224057,08/22/2016 01:56:30 PM,2016,08/23/2016 01:10:46 PM,08/23/2016 01:10:46 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of JESSIE ST and MCCOPPIN ST,6,South of Market,SOUTHERN,37.77167,-122.421,"(37.771679990154, -122.421110028219)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb66f8df86899a7bfe54dd/photo_20160822_135549.jpg
6224088,08/22/2016 02:00:59 PM,2016,08/22/2016 02:17:23 PM,08/22/2016 02:17:23 PM,Closed,"Case Transferred - DPH Environmental Health
 415-252-3800",DPH - Environmental Health - G,Homeless Concerns,Medical Waste,needle,"217 DORE ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77192,-122.4103,"(37.771916297848, -122.410313085504)",Voice In,
6224206,08/22/2016 02:19:52 PM,2016,08/23/2016 03:16:36 PM,08/23/2016 03:16:36 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"2030 HARRISON ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76442,-122.4133,"(37.764421922184, -122.413304144018)",Voice In,http://pic.twitter.com/9eXXdIWm1i
6224307,08/22/2016 02:35:08 PM,2016,10/17/2016 05:18:17 PM,10/17/2016 05:18:17 PM,Closed,Case Resolved - 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 10TH ST and FELL ST,6,Civic Center,TENDERLOIN,37.77658,-122.4176,"(37.7765408985942, -122.417501611061)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb7003df86899a7bfe5712/photo_20160822_143314.jpg
6224519,08/22/2016 03:05:59 PM,2016,10/17/2016 05:17:50 PM,10/17/2016 05:17:50 PM,Closed,Case Resolved -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"454 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78537,-122.4144,"(37.785421445188, -122.41442307228)",Mobile/Open311,
6225112,08/22/2016 04:25:05 PM,2016,08/23/2016 09:10:53 AM,08/23/2016 09:10:53 AM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of JESSIE ST and MCCOPPIN ST,6,South of Market,SOUTHERN,37.77164,-122.4211,"(37.771679990154, -122.421110028219)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb89a6df86899a7bfe5fd7/photo_20160822_162231.jpg
6225363,08/22/2016 05:14:42 PM,2016,08/23/2016 05:10:06 AM,08/23/2016 05:10:06 AM,Closed,Case Resolved - Comnpleted,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 33RD AVE and ULLOA ST,4,Parkside,TARAVAL,37.74056,-122.4906,"(37.7405219615515, -122.490561941442)",Mobile/Open311,
6225471,08/22/2016 05:36:16 PM,2016,08/23/2016 05:10:07 AM,08/23/2016 05:10:07 AM,Closed,Case Resolved - Completed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"200 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76334,-122.4185,"(37.763245122837, -122.41852143234)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb9a77df86899a7bfe64f8/photo_20160822_173514.jpg
6225484,08/22/2016 05:39:02 PM,2016,08/23/2016 05:10:11 AM,08/23/2016 05:10:11 AM,Closed,Case Resolved - Nothing found,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"276 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76241,-122.4186,"(37.762360960599, -122.418434427266)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bb9b20df86899a7bfe6536/photo_20160822_173842.jpg
6225743,08/22/2016 07:05:09 PM,2016,08/23/2016 01:12:43 AM,08/23/2016 01:12:43 AM,Closed,Case Resolved - Completed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"460 FELL ST, SAN FRANCISCO, CA, 94102",5,Hayes Valley,NORTHERN,37.77572,-122.4255,"(37.775720262974, -122.425448196148)",Voice In,
6226583,08/23/2016 08:24:28 AM,2016,08/23/2016 03:16:31 PM,08/23/2016 03:16:31 PM,Closed,Case Resolved - 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"4125 17TH ST, SAN FRANCISCO, CA, 94114",8,Eureka Valley,PARK,37.76221,-122.4379,"(37.762213177387, -122.437869990126)",Voice In,
6226834,08/23/2016 09:08:15 AM,2016,08/23/2016 12:10:56 PM,08/23/2016 12:10:56 PM,Closed,Case Resolved - completed  l/p walked both sides of flordia  nothing found,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of FLORIDA ST and 17TH ST,9,Mission,MISSION,37.76425,-122.4113,"(37.7642514416934, -122.411330111097)",Voice In,
6227674,08/23/2016 11:13:30 AM,2016,08/24/2016 08:10:35 AM,08/24/2016 08:10:35 AM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of GOLDEN GATE AVE and LARKIN ST,6,Civic Center,TENDERLOIN,37.78146,-122.4172,"(37.7814474571377, -122.417145488395)",Web Self Service,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bc9227df86899a7bfe7d25/report.jpg
6228238,08/23/2016 12:45:04 PM,2016,08/23/2016 05:10:24 PM,08/23/2016 05:10:24 PM,Closed,Case Resolved - n/f- looked all over,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1641 JACKSON ST, SAN FRANCISCO, CA, 94109",3,Polk Gulch,NORTHERN,37.79392,-122.4221,"(37.793924735733, -122.422136726219)",Voice In,
6229566,08/23/2016 04:18:47 PM,2016,08/24/2016 07:10:42 AM,08/24/2016 07:10:42 AM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of HAIGHT ST and MARKET ST,5,South of Market,SOUTHERN,37.77292,-122.4217,"(37.7730360521603, -122.421941384201)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bcd9d1df86899a7bfe8d3d/photo_20160823_161809.jpg
6230039,08/23/2016 06:04:34 PM,2016,08/23/2016 07:10:13 PM,08/23/2016 07:10:13 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of SYCAMORE ST and VALENCIA ST,8,Mission,MISSION,37.76257,-122.4217,"(37.762578950908, -122.421662529216)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bcf29bdf86899a7bfe9417/photo_20160823_180411.jpg
6230399,08/23/2016 07:39:53 PM,2016,10/17/2016 05:12:33 PM,10/17/2016 05:12:33 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"552 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77927,-122.409,"(37.77926733486, -122.409020181107)",Voice In,
6231186,08/24/2016 08:04:50 AM,2016,10/17/2016 05:52:47 PM,10/17/2016 05:52:47 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"400 SUTTER ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,CENTRAL,37.78979,-122.4071,"(37.789542204038, -122.407195139691)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bdb78bdf86899a7bfea3d9/report.jpg
6231355,08/24/2016 08:38:53 AM,2016,10/17/2016 05:49:20 PM,10/17/2016 05:49:20 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"200 GREEN ST, SAN FRANCISCO, CA, 94133",3,Telegraph Hill,CENTRAL,37.80041,-122.4028,"(37.800401947316, -122.402898718951)",Mobile/Open311,
6233215,08/24/2016 01:03:54 PM,2016,10/17/2016 05:46:02 PM,10/17/2016 05:46:02 PM,Closed,Case Resolved - Completed by zone personnel,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"967 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77374,-122.4156,"(37.77377184245, -122.415661182406)",Mobile/Open311,
6233438,08/24/2016 01:41:01 PM,2016,10/17/2016 05:48:10 PM,10/17/2016 05:48:10 PM,Closed,Case Resolved - Complete,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"2860 16TH ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76551,-122.4165,"(37.765353291362, -122.416721001111)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57be0654df86899a7bfebae0/photo_20160824_133954.jpg
6235762,08/25/2016 07:48:56 AM,2016,10/17/2016 05:44:23 PM,10/17/2016 05:44:23 PM,Closed,Case Resolved - Completed......,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"252 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.782,-122.4151,"(37.781802280128, -122.414780591397)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bf0552df86899a7bfed120/report.jpg
6235805,08/25/2016 08:01:25 AM,2016,10/17/2016 05:41:00 PM,10/17/2016 05:41:00 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"442 SHOTWELL ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76093,-122.4161,"(37.760927100522, -122.4161011524)",Voice In,
6235880,08/25/2016 08:20:20 AM,2016,10/17/2016 05:43:59 PM,10/17/2016 05:43:59 PM,Closed,Case Resolved - complete,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"614 PINE ST, SAN FRANCISCO, CA, 94108",3,Chinatown,CENTRAL,37.79157,-122.406,"(37.791576395726, -122.40596592477)",Voice In,
6236278,08/25/2016 09:26:26 AM,2016,10/17/2016 05:43:15 PM,10/17/2016 05:43:15 PM,Closed,Case Resolved - 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1156 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.74855,-122.4176,"(37.748552841185, -122.4175542704)",Voice In,
6236406,08/25/2016 09:47:05 AM,2016,10/17/2016 05:42:43 PM,10/17/2016 05:42:43 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"127 LELAND AVE, SAN FRANCISCO, CA, 94134",10,Visitacion Valley,INGLESIDE,37.71218,-122.4062,"(37.712023695429, -122.406177773108)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bf2102df86899a7bfed71b/photo_20160825_094401.jpg
6236614,08/25/2016 10:14:00 AM,2016,08/26/2016 10:11:19 AM,08/26/2016 10:11:19 AM,Closed,"Case Transferred - DPH Environmental Health
 415-252-3800",DPH - Environmental Health - G,Homeless Concerns,Medical Waste,needle,Intersection of WASHBURN ST and MISSION ST,6,South of Market,SOUTHERN,37.77589,-122.4151,"(37.7758897318351, -122.415128050643)",Voice In,
6237155,08/25/2016 11:37:00 AM,2016,10/17/2016 05:37:40 PM,10/17/2016 05:37:40 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1750 FILLMORE ST, SAN FRANCISCO, CA, 94115",5,Japantown,NORTHERN,37.78589,-122.4332,"(37.785912254244, -122.433077774798)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bf3ac7df86899a7bfede53/report.jpg
6237476,08/25/2016 12:34:56 PM,2016,10/17/2016 05:40:20 PM,10/17/2016 05:40:20 PM,Closed,Case Resolved - done/n/f- checked,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"3544 WEBSTER ST, SAN FRANCISCO, CA, 94123",2,Marina,NORTHERN,37.8033,-122.435,"(37.803304353174, -122.434924429966)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bf4857df86899a7bfee10a/report.jpg
6238174,08/25/2016 02:47:56 PM,2016,10/17/2016 05:39:12 PM,10/17/2016 05:39:12 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of SAN BRUNO AVE and 15TH ST,10,Showplace Square,MISSION,37.7672,-122.4057,"(37.7672000942129, -122.405707548976)",Voice In,
6238374,08/25/2016 03:23:03 PM,2016,10/17/2016 06:43:56 PM,10/17/2016 06:43:56 PM,Closed,Case Resolved - 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of LAPU-LAPU ST and BONIFACIO ST,6,South of Market,SOUTHERN,37.78259,-122.3993,"(37.7825958340525, -122.399349126937)",Voice In,
6238707,08/25/2016 04:18:53 PM,2016,08/26/2016 10:06:57 AM,08/26/2016 10:06:57 AM,Closed,"Case Transferred - DPH Environmental Health
 415-252-3800",DPH - Environmental Health - G,Homeless Concerns,Medical Waste,needle,Intersection of PINE ST and DASHIELL HAMMETT ST,3,Nob Hill,CENTRAL,37.79121,-122.4081,"(37.7912048813113, -122.408060545792)",Voice In,
6238972,08/25/2016 05:14:00 PM,2016,10/17/2016 05:37:24 PM,10/17/2016 05:37:24 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"461 VALENCIA ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76556,-122.4216,"(37.765514479592, -122.421762426609)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57bf89c2df86899a7bfeeadb/photo_20160825_171313.jpg
6240073,08/26/2016 07:41:44 AM,2016,10/17/2016 06:34:52 PM,10/17/2016 06:34:52 PM,Closed,Case Resolved - doone,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of EMMA ST and STOCKTON ST,3,Chinatown,CENTRAL,37.79055,-122.4072,"(37.7906938922129, -122.40719868012)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c05523df86a0aa5fd99955/report.jpg
6240400,08/26/2016 08:57:17 AM,2016,10/17/2016 06:45:33 PM,10/17/2016 06:45:33 PM,Closed,Case Resolved - Completed by zone personnel,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"719 MINNA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77679,-122.4128,"(37.776711268075, -122.412820353256)",Mobile/Open311,
6241267,08/26/2016 11:26:52 AM,2016,10/17/2016 06:32:38 PM,10/17/2016 06:32:38 PM,Closed,Case Resolved - 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"165 13TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,MISSION,37.77041,-122.4196,"(37.770407302168, -122.419646608098)",Voice In,
6242135,08/26/2016 01:50:40 PM,2016,10/17/2016 06:30:48 PM,10/17/2016 06:30:48 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of NATOMA ST and 10TH ST,6,South of Market,SOUTHERN,37.77448,-122.4149,"(37.7744755937151, -122.414909903099)",Voice In,
6242204,08/26/2016 02:10:35 PM,2016,10/17/2016 06:42:59 PM,10/17/2016 06:42:59 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"272 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76223,-122.4184,"(37.762367121393, -122.4184731808)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c0b042df86a0aa5fd9aa32/photo_20160826_140916.jpg
6242936,08/26/2016 04:20:54 PM,2016,10/17/2016 06:41:51 PM,10/17/2016 06:41:51 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 15TH ST and CAROLINA ST,10,Showplace Square,SOUTHERN,37.76749,-122.4009,"(37.7674882298671, -122.400877072158)",Twitter,https://twitter.com/slowe/status/769277326861361152/photo/1
6243361,08/26/2016 07:12:50 PM,2016,10/17/2016 06:28:23 PM,10/17/2016 06:28:23 PM,Closed,Case Resolved -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"601 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78537,-122.4147,"(37.785540253801, -122.41462117049)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c0f719df86a0aa5fd9b401/report.jpg
6244132,08/27/2016 09:09:34 AM,2016,10/17/2016 06:39:22 PM,10/17/2016 06:39:22 PM,Closed,Case Resolved - 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"10 HENRY ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,PARK,37.76694,-122.4313,"(37.76683642113, -122.431359968179)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c1bb37df86a0aa5fd9ba2b/report.jpg
6244252,08/27/2016 10:02:27 AM,2016,10/17/2016 06:39:09 PM,10/17/2016 06:39:09 PM,Closed,Case Resolved - 1 needle found,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 16TH ST and FOLSOM ST,9,Mission,MISSION,37.76532,-122.4153,"(37.7653147489607, -122.415308353435)",Voice In,
